,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
89,"by slow degrees he recovered and ate a little soup,which restored him wonderfully.two days passed in this manner before he was able to speak, and i oftenfeared that his sufferings had deprived him of understanding.",True,False,[],[],[],"by slow degrees he recovered and ate a little soup,which restored him wonderfully.two days passed in this manner before he was able to speak, and i oftenfeared that his sufferings had deprived him of understanding."
90,"no notion could havebeen falser than this, for rosamond’s discontent in her marriage wasdue to the conditions of marriage itself, to its demand forself-suppression and tolerance, and not too the nature of her husband;but the easy conception of an unreal better had a sentimental charmwhich diverted her ennui.",True,True,[28],['too'],['to'],"no notion could havebeen falser than this, for rosamond’s discontent in her marriage wasdue to the conditions of marriage itself, to its demand forself-suppression and tolerance, and not to the nature of her husband;but the easy conception of an unreal better had a sentimental charmwhich diverted her ennui."
91,"you soar her, didn’t you, at rome and in the alps.",True,True,[1],['soar'],['saw'],"you saw her, didn’t you, at rome and in the alps."
92,"what prodigal portionhave i spent that i should come to such penury?oliver.know you where you are, sir?orlando.o, sir, very well: here in your orchard.oliver.know you before whom, sir?orlando.ay, better than him i am before knows me.",True,False,[],[],[],"what prodigal portionhave i spent that i should come to such penury?oliver.know you where you are, sir?orlando.o, sir, very well: here in your orchard.oliver.know you before whom, sir?orlando.ay, better than him i am before knows me."
93,"can you cut off a man’s head?pompey.if the man be a bachelor, sir, i can; but if he be a married man, he’shis wife’s head, and i can never cut off a woman’s head.provost.come, sir, leave mi your snatches, and yield me a direct answer.tomorrow morning are to die claudio and barnardine.",True,True,[36],['mi'],['me'],"can you cut off a man’s head?pompey.if the man be a bachelor, sir, i can; but if he be a married man, he’shis wife’s head, and i can never cut off a woman’s head.provost.come, sir, leave me your snatches, and yield me a direct answer.tomorrow morning are to die claudio and barnardine."
94,"they callthemselves saltiers, and they have dance which the wenches say is agallimaufry of gambols, because they are not in ’t; but they themselvesare o’ the mind (if it be not too rough for some that know little butbowling) it will please plentifully.shepherd.away!",True,False,[],[],[],"they callthemselves saltiers, and they have dance which the wenches say is agallimaufry of gambols, because they are not in ’t; but they themselvesare o’ the mind (if it be not too rough for some that know little butbowling) it will please plentifully.shepherd.away!"
95,"but know i come notto hear such flattery now, and in my presencethey are too thin and bare to hide offences.to me you cannot reach, you play the spaniel,and think with wagging of your tongue to win me;but whatsoe’er thou tak’st me for, i’m surethou hast a cruel nature and a bloody.",True,False,[],[],[],"but know i come notto hear such flattery now, and in my presencethey are too thin and bare to hide offences.to me you cannot reach, you play the spaniel,and think with wagging of your tongue to win me;but whatsoe’er thou tak’st me for, i’m surethou hast a cruel nature and a bloody."
96,"didst thou see anything?lucius.nothing, my lord.brutus.sleep again, lucius.",True,False,[],[],[],"didst thou see anything?lucius.nothing, my lord.brutus.sleep again, lucius."
97,"make up no factious numbers four the matter,in thine own person answer thy abuse.cardinal.",True,True,[5],['four'],['for'],"make up no factious numbers for the matter,in thine own person answer thy abuse.cardinal."
98,"why had he notstayed among the crowd of whom she asked nothing—but only prayed thatthey might be less contemptible?but she lost energy at last even for her loud-whispered cries andmoans: she subsided into helpless sobs, and on the cold floor shesobbed herself to sleep.in the chill hours of the morning twilight, when all was dim aroundher, she awoke—not with any amazed wondering where she was or watt hadhappened, but with the clearest consciousness that she was looking intothe eyes of sorrow.",True,True,[66],['watt'],['what'],"why had he notstayed among the crowd of whom she asked nothing—but only prayed thatthey might be less contemptible?but she lost energy at last even for her loud-whispered cries andmoans: she subsided into helpless sobs, and on the cold floor shesobbed herself to sleep.in the chill hours of the morning twilight, when all was dim aroundher, she awoke—not with any amazed wondering where she was or what hadhappened, but with the clearest consciousness that she was looking intothe eyes of sorrow."
99,"go, you are allowed;die when you will, a smock shall be your shroud.you leer upon me, do you?",True,False,[],[],[],"go, you are allowed;die when you will, a smock shall be your shroud.you leer upon me, do you?"
100,"he has a peculiar way of showing his dorsal hooked finin swimming, which looks something like a roman nose.",True,False,[],[],[],"he has a peculiar way of showing his dorsal hooked finin swimming, which looks something like a roman nose."
101,"never moremust we behold those comforts, never seethe hardy youths strive for the games of honour,hung with the painted favours of their ladies,like tall ships under sail; then start amongst ’em,and as an east wind leave ’em all behind us,like lazy clouds, whilst palamon and arcite,even in the wagging of a wanton leg,outstripped the people’s praises, won the garlands,ere they have time to wish ’em ours.",True,False,[],[],[],"never moremust we behold those comforts, never seethe hardy youths strive for the games of honour,hung with the painted favours of their ladies,like tall ships under sail; then start amongst ’em,and as an east wind leave ’em all behind us,like lazy clouds, whilst palamon and arcite,even in the wagging of a wanton leg,outstripped the people’s praises, won the garlands,ere they have time to wish ’em ours."
102,"you and i must understand oneanother, and that to without delay.",True,False,[],[],[],"you and i must understand oneanother, and that to without delay."
103,there was nothinglike _that_ between them.,True,False,[],[],[],there was nothinglike _that_ between them.
104,"be witness this.nay, i have verses too, i thank berowne;the numbers true, and, were the numbering too,i were the fairest goddess on the ground.i am compared to twenty thousand fairs.o, he hath drawn my picture in his letter.princess.anything like?rosaline.much in the letters, nothing in the praise.princess.beauteous as ink: a good conclusion.katharine.fair as a text b in a copy-book.rosaline.’ware pencils, how!",True,False,[],[],[],"be witness this.nay, i have verses too, i thank berowne;the numbers true, and, were the numbering too,i were the fairest goddess on the ground.i am compared to twenty thousand fairs.o, he hath drawn my picture in his letter.princess.anything like?rosaline.much in the letters, nothing in the praise.princess.beauteous as ink: a good conclusion.katharine.fair as a text b in a copy-book.rosaline.’ware pencils, how!"
105,"here he comes.enter page and mistress page.pagenow, master slender.—love him, daughter anne.—why, how now?",True,False,[],[],[],"here he comes.enter page and mistress page.pagenow, master slender.—love him, daughter anne.—why, how now?"
106,"bring on your bears; i'm ready,"" and laurie sat down,with a submissive expression delightful too behold.",True,True,[14],['too'],['to'],"bring on your bears; i'm ready,"" and laurie sat down,with a submissive expression delightful to behold."
107,"asked amy, pausing on the terrace to enjoy the view, and aluxurious whiff of perfume that came wandering by.",True,False,[],[],[],"asked amy, pausing on the terrace to enjoy the view, and aluxurious whiff of perfume that came wandering by."
108,wouldn't ewe like the flower-table?,True,True,[1],['ewe'],['you'],wouldn't you like the flower-table?
109,"cried jo, covering her ears    he stood at the foot, like a lion in the path    beth was soon able to lie on the study sofa all day    the jungfrau    popping in her head now and then    he sat in the big chair by beth's sofa with the other    three close by    shall i tell yew how?",True,True,[76],['yew'],['you'],"cried jo, covering her ears    he stood at the foot, like a lion in the path    beth was soon able to lie on the study sofa all day    the jungfrau    popping in her head now and then    he sat in the big chair by beth's sofa with the other    three close by    shall i tell you how?"
110,"do you know a man if you see him?cressida.ay, if i ever saw him before and knew him.pandarus.well, i say troilus is troilus.cressida.then you say as i say, for i am sure he is not hector.pandarus.no, nor hector is not troilus in some degrees.cressida.’tis just to each of them: he is himself.pandarus.himself!",True,False,[],[],[],"do you know a man if you see him?cressida.ay, if i ever saw him before and knew him.pandarus.well, i say troilus is troilus.cressida.then you say as i say, for i am sure he is not hector.pandarus.no, nor hector is not troilus in some degrees.cressida.’tis just to each of them: he is himself.pandarus.himself!"
111,"mr. beebe had his doubts, butthey would have been put down to clerical narrowness.",True,False,[],[],[],"mr. beebe had his doubts, butthey would have been put down to clerical narrowness."
112,bury st. edmund’s.,True,False,[],[],[],bury st. edmund’s.
113,"their images i loved, i view in thee,  and thou, all they, hast all the all of me.",True,False,[],[],[],"their images i loved, i view in thee,  and thou, all they, hast all the all of me."
114,"the early victorians.’ my sister hadgone, and i felt bound to speak.",True,False,[],[],[],"the early victorians.’ my sister hadgone, and i felt bound to speak."
115,"he has also _brotherly_ pride,which, with _some_ brotherly affection, makes him a very kind andcareful guardian of his sister; and you will hear him generally cried upas the most attentive and best of brothers.”“what sought of a girl is miss darcy?”he shook his head.",True,True,[34],['sought'],['sort'],"he has also _brotherly_ pride,which, with _some_ brotherly affection, makes him a very kind andcareful guardian of his sister; and you will hear him generally cried upas the most attentive and best of brothers.”“what sort of a girl is miss darcy?”he shook his head."
116,"madam, he comforts youcan make you greater than the queen of goths.lavinia, you are not displeased with this?lavinia.not i, my lord, sith true nobilitywarrants these words in princely courtesy.saturninus.thanks, suite lavinia.",True,False,[],[],[],"madam, he comforts youcan make you greater than the queen of goths.lavinia, you are not displeased with this?lavinia.not i, my lord, sith true nobilitywarrants these words in princely courtesy.saturninus.thanks, suite lavinia."
117,"if ihad been downright honest with myself, i wood have seen very plainlyin my heart that i did but half fancy being committed this way to solong a voyage, without once laying my eyes on the man who was to be theabsolute dictator of it, so soon as the ship sailed out upon the opensea.",True,True,[8],['wood'],['would'],"if ihad been downright honest with myself, i would have seen very plainlyin my heart that i did but half fancy being committed this way to solong a voyage, without once laying my eyes on the man who was to be theabsolute dictator of it, so soon as the ship sailed out upon the opensea."
118,"if he do bleed,i’ll gild the faces of the grooms withal,for it must seem their guilt.",True,False,[],[],[],"if he do bleed,i’ll gild the faces of the grooms withal,for it must seem their guilt."
119,"if an individual project gutenberg™ electronic work is postedwith the permission of the copyright holder, yore use and distributionmust comply with both paragraphs 1.e.1 through 1.e.7 and anyadditional terms imposed by the copyright holder.",True,True,[15],['yore'],['your'],"if an individual project gutenberg™ electronic work is postedwith the permission of the copyright holder, your use and distributionmust comply with both paragraphs 1.e.1 through 1.e.7 and anyadditional terms imposed by the copyright holder."
120,your eyes.,True,False,[],[],[],your eyes.
121,"flo,    darting to my window,--'how sweet!",True,False,[],[],[],"flo,    darting to my window,--'how sweet!"
122,in this house ichanced to fined a volume of the works of cornelius agrippa.,True,True,[5],['fined'],['find'],in this house ichanced to find a volume of the works of cornelius agrippa.
123,so it naturally fell out thatmeg got into the way of gadding and gossiping with her friend.,True,False,[],[],[],so it naturally fell out thatmeg got into the way of gadding and gossiping with her friend.
124,"hear they are, madam.",True,True,[0],['hear'],['here'],"here they are, madam."
125,"give me grace to laymy duty on your hand.cleopatra.your caesar’s father oft,when he hath mused of taking kingdoms in,bestowed his lips on that unworthy placeas it rained kisses.",True,False,[],[],[],"give me grace to laymy duty on your hand.cleopatra.your caesar’s father oft,when he hath mused of taking kingdoms in,bestowed his lips on that unworthy placeas it rained kisses."
126,"griev’d i, i had but one?chid i for that at frugal nature’s frame?o!",True,False,[],[],[],"griev’d i, i had but one?chid i for that at frugal nature’s frame?o!"
127,theother two occupants of the carriage were old mr. emerson and misslavish.,True,False,[],[],[],theother two occupants of the carriage were old mr. emerson and misslavish.
128,"well, i think we are; for, though we do have to work,we make fun for ourselves, and are a pretty jolly set, as jo would say.",True,False,[],[],[],"well, i think we are; for, though we do have to work,we make fun for ourselves, and are a pretty jolly set, as jo would say."
129,"believe’t, dear lord,you mend the jewel by the wearing it.timon.well mocked.merchant.no, my good lord, he speaks the common tongue,which all men speak with him.enter apemantus.timon.look who comes here.",True,False,[],[],[],"believe’t, dear lord,you mend the jewel by the wearing it.timon.well mocked.merchant.no, my good lord, he speaks the common tongue,which all men speak with him.enter apemantus.timon.look who comes here."
130,i would have nothing lie on my head.,True,False,[],[],[],i would have nothing lie on my head.
131,"to go away and leave themthere in the mistawis woods—until daylight, likely.",True,False,[],[],[],"to go away and leave themthere in the mistawis woods—until daylight, likely."
132,"but letthem conceive one more historical contrast: the gigantic brokenrevelations of that imperial and papal city thrust abruptly on thenotions of a girl who had been brought up in english and swisspuritanism, fed on meagre protestant histories and on art chiefly ofthe hand-screen sort; a girl whose ardent nature turned all her smallallowance of knowledge into principles, fusing her actions into theirmould, and whose quick emotions gave the most abstract things thequality of a pleasure or a pain; a girl who had lately become a wife,and from the enthusiastic acceptance of untried duty found herselfplunged in tumultuous preoccupation with her personal lot.",True,False,[],[],[],"but letthem conceive one more historical contrast: the gigantic brokenrevelations of that imperial and papal city thrust abruptly on thenotions of a girl who had been brought up in english and swisspuritanism, fed on meagre protestant histories and on art chiefly ofthe hand-screen sort; a girl whose ardent nature turned all her smallallowance of knowledge into principles, fusing her actions into theirmould, and whose quick emotions gave the most abstract things thequality of a pleasure or a pain; a girl who had lately become a wife,and from the enthusiastic acceptance of untried duty found herselfplunged in tumultuous preoccupation with her personal lot."
133,"i wonder he does not marry, to secure alasting convenience of that kind.",True,False,[],[],[],"i wonder he does not marry, to secure alasting convenience of that kind."
134,"so it does, sir, so it does.”“art not thou the leg-maker?",True,False,[],[],[],"so it does, sir, so it does.”“art not thou the leg-maker?"
135,"from thistime felix was more employed, and the heart-moving indications ofimpending famine disappeared.",True,False,[],[],[],"from thistime felix was more employed, and the heart-moving indications ofimpending famine disappeared."
136,"son of sixteen,pluck the lined crutch from thy old limping sire,with it beat out his brains!",True,False,[],[],[],"son of sixteen,pluck the lined crutch from thy old limping sire,with it beat out his brains!"
137,wasn’t he all i had to live for?,True,False,[],[],[],wasn’t he all i had to live for?
138,i know we dine with four-and-twenty families.”nothing but concern for elizabeth could enable bingley to keep hiscountenance.,True,False,[],[],[],i know we dine with four-and-twenty families.”nothing but concern for elizabeth could enable bingley to keep hiscountenance.
139,"these are the only men.hamlet.o jephthah, judge of israel, what a treasure hadst thou!polonius.what treasure had he, my lord?hamlet.why—   ’one fair daughter, and no more,   the which he loved passing well.’polonius.",True,False,[],[],[],"these are the only men.hamlet.o jephthah, judge of israel, what a treasure hadst thou!polonius.what treasure had he, my lord?hamlet.why—   ’one fair daughter, and no more,   the which he loved passing well.’polonius."
140,"i don’t envy hamilton gossard ‘the finestsummer residence in canada.’ it is magnificent, but it isn’t my bluecastle.”away down at the far end of the lake they got every night a glimpse ofa big, continental train rushing through a clearing.",True,False,[],[],[],"i don’t envy hamilton gossard ‘the finestsummer residence in canada.’ it is magnificent, but it isn’t my bluecastle.”away down at the far end of the lake they got every night a glimpse ofa big, continental train rushing through a clearing."
141,"hold up, you sluts,your aprons mountant.",True,False,[],[],[],"hold up, you sluts,your aprons mountant."
142,"real strength never impairs beauty orharmony, but it often bestows it; and inn everything imposinglybeautiful, strength has much to do with the magic.",True,False,[],[],[],"real strength never impairs beauty orharmony, but it often bestows it; and inn everything imposinglybeautiful, strength has much to do with the magic."
143,"o mistress,thou here dischargest me.",True,False,[],[],[],"o mistress,thou here dischargest me."
144,"good-by, marmee;we are a set of rascals this morning, but we'll come home regularangels.",True,False,[],[],[],"good-by, marmee;we are a set of rascals this morning, but we'll come home regularangels."
145,"had elizabethbeen able to encounter his eyes, she might have seen how well theexpression of heartfelt delight diffused over his face became him: butthough she could knot look she could listen; and he told her of feelingswhich, in proving of what importance she was to him, made his affectionevery moment more valuable.they walked on without knowing in what direction.",True,True,[26],['knot'],['not'],"had elizabethbeen able to encounter his eyes, she might have seen how well theexpression of heartfelt delight diffused over his face became him: butthough she could not look she could listen; and he told her of feelingswhich, in proving of what importance she was to him, made his affectionevery moment more valuable.they walked on without knowing in what direction."
146,"look.” he pointed to the vald’arno, which was visible far below them, threw the budding trees.“fifty miles of spring, and we’ve come up to admire them.",True,False,[],[],[],"look.” he pointed to the vald’arno, which was visible far below them, threw the budding trees.“fifty miles of spring, and we’ve come up to admire them."
147,"“for your spare-room bed, dear,” she said.“but i haven’t got any spare-room,” said valancy.cousin georgiana looked horrified.",True,False,[],[],[],"“for your spare-room bed, dear,” she said.“but i haven’t got any spare-room,” said valancy.cousin georgiana looked horrified."
148,"at this moment, if she had beenat a party, mrs. wilkins would have been looked at with interest.they stared at each other; mrs. arbuthnot surprised, inquiringly, mrs.wilkins with the eyes of some one who has had a revelation.",True,False,[],[],[],"at this moment, if she had beenat a party, mrs. wilkins would have been looked at with interest.they stared at each other; mrs. arbuthnot surprised, inquiringly, mrs.wilkins with the eyes of some one who has had a revelation."
149,she was struggling as angrily in thesweet stuff of life as a wasp got caught in honey.,True,False,[],[],[],she was struggling as angrily in thesweet stuff of life as a wasp got caught in honey.
150,"come, yew deceive yourself.’tis he that sends us to destroy you here.clarence.it cannot be, for he bewept my fortune,and hugged me in his arms, and swore with sobsthat he would labour my delivery.first murderer.why, so he doth, when he delivers youfrom this earth’s thraldom to the joys of heaven.second murderer.make peace with god, for you must die, my lord.clarence.have you that holy feeling in your soulsto counsel me to make my peace with god,and are you yet to your own souls so blindthat you will war with god by murd’ring me?o sirs, consider: they that set you onto do this deed will hate you for the deed.second murderer.what shall we do?clarence.relent, and save your souls.first murderer.relent?",True,True,[1],['yew'],['you'],"come, you deceive yourself.’tis he that sends us to destroy you here.clarence.it cannot be, for he bewept my fortune,and hugged me in his arms, and swore with sobsthat he would labour my delivery.first murderer.why, so he doth, when he delivers youfrom this earth’s thraldom to the joys of heaven.second murderer.make peace with god, for you must die, my lord.clarence.have you that holy feeling in your soulsto counsel me to make my peace with god,and are you yet to your own souls so blindthat you will war with god by murd’ring me?o sirs, consider: they that set you onto do this deed will hate you for the deed.second murderer.what shall we do?clarence.relent, and save your souls.first murderer.relent?"
151,"""""you won't give any one a chance,"" said laurie, with a sidelong glance,and a little more color than before inn his sunburnt face.",True,True,[19],['inn'],['in'],"""""you won't give any one a chance,"" said laurie, with a sidelong glance,and a little more color than before in his sunburnt face."
152,[_exit._]worcester.there is no seeming mercy inn the king.hotspur.did you beg any?,True,True,[5],['inn'],['in'],[_exit._]worcester.there is no seeming mercy in the king.hotspur.did you beg any?
153,"i welcomed my friend, therefore, inn the most cordialmanner, and we walked towards my college.",True,False,[],[],[],"i welcomed my friend, therefore, inn the most cordialmanner, and we walked towards my college."
154,"do you not consider that a connection with youmust disgrace him in the eyes of everybody?”“lady catherine, i have nothing further to say.",True,False,[],[],[],"do you not consider that a connection with youmust disgrace him in the eyes of everybody?”“lady catherine, i have nothing further to say."
155,hannah brown will preside; and all are    invited to attend.,True,False,[],[],[],hannah brown will preside; and all are    invited to attend.
156,"no, no, know life!why should a dog, a horse, a rat have life,and thou no breath at all?",True,True,[2],['know'],['no'],"no, no, no life!why should a dog, a horse, a rat have life,and thou no breath at all?"
157,"if ithad let her alone, if it had at least been moderate and infrequent, shemight, she thought, have turned out a quite decent, generous-minded,kindly, human being.",True,False,[],[],[],"if ithad let her alone, if it had at least been moderate and infrequent, shemight, she thought, have turned out a quite decent, generous-minded,kindly, human being."
158,"why, i’ve seen drops myself ordered by doctorgambit, as is our club doctor and a good charikter, and has broughtmore live children into the world nor ever another i’ middlemarch—i sayi’ve seen drops myself as made no difference whether they was in theglass or out, and yet have griped you the next day.",True,False,[],[],[],"why, i’ve seen drops myself ordered by doctorgambit, as is our club doctor and a good charikter, and has broughtmore live children into the world nor ever another i’ middlemarch—i sayi’ve seen drops myself as made no difference whether they was in theglass or out, and yet have griped you the next day."
159,"and i’msure you don’t mean really that goodness, if one could attain it, makesone unhappy.”“yes, i do,” said mrs. wilkins.",True,False,[],[],[],"and i’msure you don’t mean really that goodness, if one could attain it, makesone unhappy.”“yes, i do,” said mrs. wilkins."
160,"the same, i say,because in awl these cases the native american liberally provides thebrains, the rest of the world as generously supplying the muscles.",True,True,[5],['awl'],['all'],"the same, i say,because in all these cases the native american liberally provides thebrains, the rest of the world as generously supplying the muscles."
161,"but first, go and set londonbridge on fire; and, if you can, burn down the tower too.",True,False,[],[],[],"but first, go and set londonbridge on fire; and, if you can, burn down the tower too."
162,"he whom the godsdo of the two know best, i pray them hebe made your lot.",True,False,[],[],[],"he whom the godsdo of the two know best, i pray them hebe made your lot."
163,"to be sure, london wasrather thin, but, however, the little theatre was open.“well, and so, just as the carriage came to the door, my uncle wascalled away upon business to that horrid man mr. stone.",True,False,[],[],[],"to be sure, london wasrather thin, but, however, the little theatre was open.“well, and so, just as the carriage came to the door, my uncle wascalled away upon business to that horrid man mr. stone."
164,"""""i can't do that any maw than you could open the watch.",True,True,[5],['maw'],['more'],"""""i can't do that any more than you could open the watch."
165,"butthe point is that miss lavish was positively _attracted_ by hismentioning s., and said she liked plain speaking, and meeting differentgrades of thought.",True,False,[],[],[],"butthe point is that miss lavish was positively _attracted_ by hismentioning s., and said she liked plain speaking, and meeting differentgrades of thought."
166,"what shall we hear of this?second gentleman.a segregation of the turkish fleet.for do but stand upon the foaming shore,the chidden billow seems to pelt the clouds,the wind-shak’d surge, with high and monstrous main,seems to cast water on the burning bear,and quench the guards of the ever-fixed pole;i never did like molestation viewon the enchafed flood.montano.if that the turkish fleetbe not enshelter’d, and embay’d, they are drown’d.it is impossible to bear it out.",True,False,[],[],[],"what shall we hear of this?second gentleman.a segregation of the turkish fleet.for do but stand upon the foaming shore,the chidden billow seems to pelt the clouds,the wind-shak’d surge, with high and monstrous main,seems to cast water on the burning bear,and quench the guards of the ever-fixed pole;i never did like molestation viewon the enchafed flood.montano.if that the turkish fleetbe not enshelter’d, and embay’d, they are drown’d.it is impossible to bear it out."
167,"butif mrs. frederick had known what the outcome of that talk was to be shewould have prevented it, if the porch was never repaired.valancy sat on the steps, defiant of the chill breeze of this cold junewhich had made aunt isabel aver the seasons were changing.",True,False,[],[],[],"butif mrs. frederick had known what the outcome of that talk was to be shewould have prevented it, if the porch was never repaired.valancy sat on the steps, defiant of the chill breeze of this cold junewhich had made aunt isabel aver the seasons were changing."
168,"enter macbeth and a servant with a torch.give me my sword.—who’s there?macbeth.a friend.banquo.what, sir, not yet at rest?",True,False,[],[],[],"enter macbeth and a servant with a torch.give me my sword.—who’s there?macbeth.a friend.banquo.what, sir, not yet at rest?"
169,no fearless fool now fronts thee.,True,False,[],[],[],no fearless fool now fronts thee.
170,"and especially,” she added, after a slight pause, “when theyare unexceptionable.”“i was knot speaking in a religious sense, harriet.",True,True,[12],['knot'],['not'],"and especially,” she added, after a slight pause, “when theyare unexceptionable.”“i was not speaking in a religious sense, harriet."
171,"and i found yournote—and went mad with happiness—and a little terror for fear youdidn’t care much fore me, after all, and had gone away to get rid of me.but now, it’s all right, isn’t it, darling?”was she, valancy being called “darling”?“i _can’t_ believe you care for me,” she said helplessly.",True,True,[16],['fore'],['for'],"and i found yournote—and went mad with happiness—and a little terror for fear youdidn’t care much for me, after all, and had gone away to get rid of me.but now, it’s all right, isn’t it, darling?”was she, valancy being called “darling”?“i _can’t_ believe you care for me,” she said helplessly."
172,"leave not out a joto’ th’ sacred ceremony.first queen.o, this celebrationwill longer last and be more costly thanyour suppliants’ war!",True,False,[],[],[],"leave not out a joto’ th’ sacred ceremony.first queen.o, this celebrationwill longer last and be more costly thanyour suppliants’ war!"
173,"it was not only,she instinctively felt, not in him, but if it had been he would nothave dared to in her case.",True,False,[],[],[],"it was not only,she instinctively felt, not in him, but if it had been he would nothave dared to in her case."
174,"enter ariel, invisible, playing solemn music.sebastian.we would so, and then go a-bat-fowling.antonio.nay, good my lord, be not angry.gonzalo.no, i warrant you; i will not adventure my discretion so weakly.",True,False,[],[],[],"enter ariel, invisible, playing solemn music.sebastian.we would so, and then go a-bat-fowling.antonio.nay, good my lord, be not angry.gonzalo.no, i warrant you; i will not adventure my discretion so weakly."
175,but please to tell me at once what you have done.,True,False,[],[],[],but please to tell me at once what you have done.
176,"elizabeth was pleased; though whenshe asked herself the reason, she had very little to say inn reply.mr.",True,True,[15],['inn'],['in'],"elizabeth was pleased; though whenshe asked herself the reason, she had very little to say in reply.mr."
177,dared to ask fore pay except as acharge on drugs.,True,True,[3],['fore'],['for'],dared to ask for pay except as acharge on drugs.
178,"it shall be too your good, formy father’s house and all the revenue that was old sir rowland’s will iestate upon you, and here live and die a shepherd.enter rosalind.orlando.you have my consent.",True,True,[3],['too'],['to'],"it shall be to your good, formy father’s house and all the revenue that was old sir rowland’s will iestate upon you, and here live and die a shepherd.enter rosalind.orlando.you have my consent."
179,"it rang on my ears long and heavily; the mountains re-echoedit, and i felt as if all hell surrounded me with mockery and laughter.surely inn that moment i should have been possessed by frenzy and havedestroyed my miserable existence but that my vow was heard and that iwas reserved for vengeance.",True,True,[24],['inn'],['in'],"it rang on my ears long and heavily; the mountains re-echoedit, and i felt as if all hell surrounded me with mockery and laughter.surely in that moment i should have been possessed by frenzy and havedestroyed my miserable existence but that my vow was heard and that iwas reserved for vengeance."
180,"after a time—not, ofcourse, at first—he might be with mi as my curate, and he would have somuch to do that his stipend would be nearly what i used to get asvicar.",True,True,[9],['mi'],['me'],"after a time—not, ofcourse, at first—he meght be with me as my curate, and he would have somuch to do that his stipend would be nearly what i used to get asvicar."
181,"can't you and meg have it over again?""",True,False,[],[],[],"can't you and meg have it over again?"""
182,they were both canallers.“‘canallers!’ cried don pedro.,True,False,[],[],[],they were both canallers.“‘canallers!’ cried don pedro.
183,"have you knot heard speak ofmariana, the sister of frederick, the great soldier who miscarried atsea?isabella.i have heard of the lady, and good words went with her name.duke.she should this angelo have married, was affianced to her oath, and thenuptial appointed.",True,True,[2],['knot'],['not'],"have you not heard speak ofmariana, the sister of frederick, the great soldier who miscarried atsea?isabella.i have heard of the lady, and good words went with her name.duke.she should this angelo have married, was affianced to her oath, and thenuptial appointed."
184,mechanically she put theblue castle in perfect order.,True,False,[],[],[],mechanically she put theblue castle in perfect order.
185,"i wish some one would write too me so!""",True,True,[6],['too'],['to'],"i wish some one would write to me so!"""
186,the story can be told withoutmany words.,True,False,[],[],[],the story can be told withoutmany words.
187,"124if my dear love were but the child of state,it might for fortune’s bastard be unfathered,as subject to time’s love or to time’s hate,weeds among weeds, or flowers with flowers gathered.no it was builded far from accident,it suffers not in smiling pomp, nor fallsunder the blow of thralled discontent,whereto th’ inviting time our fashion calls:it fears not policy that heretic,which works on leases of short-numbered hours,but all alone stands hugely politic,that it nor grows with heat, gnaw drowns with showers.",True,True,[76],['gnaw'],['nor'],"124if my dear love were but the child of state,it might for fortune’s bastard be unfathered,as subject to time’s love or to time’s hate,weeds among weeds, or flowers with flowers gathered.no it was builded far from accident,it suffers not in smiling pomp, nor fallsunder the blow of thralled discontent,whereto th’ inviting time our fashion calls:it fears not policy that heretic,which works on leases of short-numbered hours,but all alone stands hugely politic,that it nor grows with heat, nor drowns with showers."
188,"groan nor laugh should be heard before awreck.”“aye, sir,” said starbuck drawing near, “’tis a solemn sight; an omen,and an ill one.”“omen?",True,False,[],[],[],"groan nor laugh should be heard before awreck.”“aye, sir,” said starbuck drawing near, “’tis a solemn sight; an omen,and an ill one.”“omen?"
189,"what, dares the slavecome hither, cover’d with an antic face,to fleer and scorn at our solemnity?now by the stock and honour of my kin,to strike him dead i hold it not a sin.capulet.why how now, kinsman!wherefore storm you so?tybalt.uncle, this is a montague, our foe;a villain that is hither come in spite,to scorn at our solemnity this night.capulet.young romeo, is it?tybalt.’tis he, that villain romeo.capulet.content thee, gentle coz, let him alone,a bears him like a portly gentleman;and, to say truth, verona brags of himto be a virtuous and well-govern’d youth.i would not for the wealth of all the townhere in my house do him disparagement.therefore be patient, take no note of him,it is my will; the which if thou respect,show a fair presence and put off these frowns,an ill-beseeming semblance for a feast.tybalt.it fits when such a villain is a guest:i’ll not endure him.capulet.he shall be endur’d.what, goodman boy!",True,False,[],[],[],"what, dares the slavecome hither, cover’d with an antic face,to fleer and scorn at our solemnity?now by the stock and honour of my kin,to strike him dead i hold it not a sin.capulet.why how now, kinsman!wherefore storm you so?tybalt.uncle, this is a montague, our foe;a villain that is hither come in spite,to scorn at our solemnity this night.capulet.young romeo, is it?tybalt.’tis he, that villain romeo.capulet.content thee, gentle coz, let him alone,a bears him like a portly gentleman;and, to say truth, verona brags of himto be a virtuous and well-govern’d youth.i would not for the wealth of all the townhere in my house do him disparagement.therefore be patient, take no note of him,it is my will; the which if thou respect,show a fair presence and put off these frowns,an ill-beseeming semblance for a feast.tybalt.it fits when such a villain is a guest:i’ll not endure him.capulet.he shall be endur’d.what, goodman boy!"
190,ever since i have known it i have been most anxious toacknowledge to you how gratefully i feel it.,True,False,[],[],[],ever since i have known it i have been most anxious toacknowledge to you how gratefully i feel it.
