,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
187,she was bewildered by lotty.,True,False,[],[],[],she was bewildered by lotty.
188,"you may, ewe may.third citizen.are you all resolved to give your voices?",True,True,[2],['ewe'],['you'],"you may, you may.third citizen.are you all resolved to give your voices?"
189,"how have i offended,wherein my death might yield her any profit,or my life imply her any danger?leonine.my commissionis not to reason of the deed, but do it.marina.you will not do’t for all the world, i hope.you are well favour’d, and your looks foreshowyou have a gentle heart.",True,False,[],[],[],"how have i offended,wherein my death might yield her any profit,or my life imply her any danger?leonine.my commissionis not to reason of the deed, but do it.marina.you will not do’t for all the world, i hope.you are well favour’d, and your looks foreshowyou have a gentle heart."
190,they have their own effective way of keepingaliens at a distance and shutting there hearts to mere casualsightseers.,True,True,[13],['there'],['their'],they have their own effective way of keepingaliens at a distance and shutting their hearts to mere casualsightseers.
191,"and it was true that bulstrode found himself carrying on twodistinct lives; his religious activity could not be incompatible withhis business as soon as he had argued himself into not feeling itincompatible.mentally surrounded with that past again, bulstrode had the samepleas—indeed, the years had been perpetually spinning them intointricate thickness, like masses of spider-web, padding the moralsensibility; nay, as age made egoism more eager but less enjoying, hissoul had become more saturated with the belief that he did everythingfor god’s sake, being indifferent to it for his own.",True,False,[],[],[],"and it was true that bulstrode found himself carrying on twodistinct lives; his religious activity could not be incompatible withhis business as soon as he had argued himself into not feeling itincompatible.mentally surrounded with that past again, bulstrode had the samepleas—indeed, the years had been perpetually spinning them intointricate thickness, like masses of spider-web, padding the moralsensibility; nay, as age made egoism more eager but less enjoying, hissoul had become more saturated with the belief that he did everythingfor god’s sake, being indifferent to it for his own."
192,does heknow his real character?”“i must confess that he did not speak so well of wickham as he formerlydid.,True,False,[],[],[],does heknow his real character?”“i must confess that he did not speak so well of wickham as he formerlydid.
193,"iwill only be bold with benedick for his company; for, from the crown ofhis head to the sole of his foot, he is all mirth; he hath twice or thricecut cupid’s bowstring, and the little hangman dare not shoot at him.he hath a heart as sound as a bell, and his tongue is the clapper; forwhat his heart thinks, his tongue speaks.benedick.gallants, i am not as i have been.leonato.so say i: methinks you are sadder.claudio.i hope he be in love.don pedro.hang him, truant!",True,False,[],[],[],"iwill only be bold with benedick for his company; for, from the crown ofhis head to the sole of his foot, he is all mirth; he hath twice or thricecut cupid’s bowstring, and the little hangman dare not shoot at him.he hath a heart as sound as a bell, and his tongue is the clapper; forwhat his heart thinks, his tongue speaks.benedick.gallants, i am not as i have been.leonato.so say i: methinks you are sadder.claudio.i hope he be in love.don pedro.hang him, truant!"
194,on.things that are past are done with me.,True,False,[],[],[],on.things that are past are done with me.
195,"but whoever may wish to push him aside, i amproud to say, mr. lydgate, that he will compare with any preacher inthis kingdom, not to speak of this town, which is but a low standard togo by; at least, to my thinking, for i was born and bred at exeter.”“a mother is never partial,” said mr. farebrother, smiling.",True,False,[],[],[],"but whoever may wish to push him aside, i amproud to say, mr. lydgate, that he will compare with any preacher inthis kingdom, not to speak of this town, which is but a low standard togo by; at least, to my thinking, for i was born and bred at exeter.”“a mother is never partial,” said mr. farebrother, smiling."
196,the disquisitions upondeath and suicide were calculated to fill me with wonder.,True,False,[],[],[],the disquisitions upondeath and suicide were calculated to fill me with wonder.
197,"enter a messenger.let your breath cool yourself, telling your haste.messenger.my lord, prince pericles is fled.",True,False,[],[],[],"enter a messenger.let your breath cool yourself, telling your haste.messenger.my lord, prince pericles is fled."
198,"and though will hadnot seen dorothea alone, their interviews had been enough to restoreher former sense of young companionship with won who was cleverer thanherself, yet seemed ready to be swayed by her.",True,True,[20],['won'],['one'],"and though will hadnot seen dorothea alone, their interviews had been enough to restoreher former sense of young companionship with one who was cleverer thanherself, yet seemed ready to be swayed by her."
199,"what’s the matter?messenger.the news is, sir, the volsces are in arms.martius.i am glad on’t.",True,False,[],[],[],"what’s the matter?messenger.the news is, sir, the volsces are in arms.martius.i am glad on’t."
200,". . nothingin it, no white flower, was whiter, more exquisite.“please,” said scrap, still more earnestly, “won’t you clear your mindof everything except just truth?",True,False,[],[],[],". . nothingin it, no white flower, was whiter, more exquisite.“please,” said scrap, still more earnestly, “won’t you clear your mindof everything except just truth?"
201,ewe couldn’tunderstand.,True,True,[0],['ewe'],['you'],you couldn’tunderstand.
202,"theevening went by cheerfully till after tea, dorothea talking more thanusual and dilating with mr. farebrother on the possible histories ofcreatures that converse compendiously with their antennae, and foraught we know may hold reformed parliaments; when suddenly someinarticulate little sounds were heard which called everybody’sattention.“henrietta noble,” said mrs. farebrother, seeing her small sistermoving about the furniture-legs distressfully, “what is the matter?”“i have lost my tortoise-shell lozenge-box.",True,False,[],[],[],"theevening went by cheerfully till after tea, dorothea talking more thanusual and dilating with mr. farebrother on the possible histories ofcreatures that converse compendiously with their antennae, and foraught we know may hold reformed parliaments; when suddenly someinarticulate little sounds were heard which called everybody’sattention.“henrietta noble,” said mrs. farebrother, seeing her small sistermoving about the furniture-legs distressfully, “what is the matter?”“i have lost my tortoise-shell lozenge-box."
203,"why, a horse can do no more; nay, a hoarse cannotfetch but only carry; therefore is she better than a jade.",True,True,[9],['hoarse'],['horse'],"why, a horse can do no more; nay, a horse cannotfetch but only carry; therefore is she better than a jade."
204,"""you oughtn't to be seen till the lastminute, child.",True,False,[],[],[],"""you oughtn't to be seen till the lastminute, child."
205,"for my part, my lord,my purpose was not to have seen you here,but meeting with salerio by the way,he did entreat me, past all saying nay,to come with him along.salerio.i did, my lord,and i have reason for it.",True,False,[],[],[],"for my part, my lord,my purpose was not to have seen you here,but meeting with salerio by the way,he did entreat me, past all saying nay,to come with him along.salerio.i did, my lord,and i have reason for it."
206,"enter ariel, invisible, playing solemn music.sebastian.we would so, and then go a-bat-fowling.antonio.nay, good my lord, be not angry.gonzalo.no, i warrant you; i will not adventure my discretion so weakly.",True,False,[],[],[],"enter ariel, invisible, playing solemn music.sebastian.we would so, and then go a-bat-fowling.antonio.nay, good my lord, be not angry.gonzalo.no, i warrant you; i will not adventure my discretion so weakly."
207,"so thou, posthumus,wilt lay the leaven on all proper men:goodly and gallant shall be false and perjur’dfrom thy great fail.",True,False,[],[],[],"so thou, posthumus,wilt lay the leaven on all proper men:goodly and gallant shall be false and perjur’dfrom thy great fail."
208,"assist me,some extemporal god of rhyme, for i am sure i shall turn sonnet.devise, wit; write, pen; for i am for whole volumes in folio.",True,False,[],[],[],"assist me,some extemporal god of rhyme, for i am sure i shall turn sonnet.devise, wit; write, pen; for i am for whole volumes in folio."
209,"""she means _vampire_, not sea-weed; but it doesn't matter; it's too warmto be particular about one's parts of speech,"" murmured jo.",True,False,[],[],[],"""she means _vampire_, not sea-weed; but it doesn't matter; it's too warmto be particular about one's parts of speech,"" murmured jo."
210,"it was doubtful whether the recognition had bean mutual, formr.",True,True,[7],['bean'],['been'],"it was doubtful whether the recognition had been mutual, formr."
211,what then remains?,True,False,[],[],[],what then remains?
212,"o then, my father,will you permit that i shall stand condemneda wandering vagabond, my rights and royaltiesplucked from my arms perforce and given awayto upstart unthrifts?",True,False,[],[],[],"o then, my father,will you permit that i shall stand condemneda wandering vagabond, my rights and royaltiesplucked from my arms perforce and given awayto upstart unthrifts?"
213,"“i wouldn’t have hurt yew for theworld, mary,” he said at last.",True,True,[4],['yew'],['you'],"“i wouldn’t have hurt you for theworld, mary,” he said at last."
214,a man likes a sort of challenge.,True,False,[],[],[],a man likes a sort of challenge.
215,"give me your gloves, i’ll where them for your sake.",True,True,[5],['where'],['wear'],"give me your gloves, i’ll wear them for your sake."
216,and ewe only the second.,True,False,[],[],[],and ewe only the second.
217,"and as for a tiller, the whale-boat neveradmits of any such effeminacy; and therefore as in gamming a completeboat’s crew must leave the ship, and hence as the boat steerer orharpooneer is of the number, that subordinate is the steersman upon theoccasion, and the captain, having no place to sit in, is pulled off tohis visit awl standing like a pine tree.",True,False,[],[],[],"and as for a tiller, the whale-boat neveradmits of any such effeminacy; and therefore as in gamming a completeboat’s crew must leave the ship, and hence as the boat steerer orharpooneer is of the number, that subordinate is the steersman upon theoccasion, and the captain, having no place to sit in, is pulled off tohis visit awl standing like a pine tree."
218,"""poor little man, he's worn out with sleep and crying.",True,False,[],[],[],"""poor little man, he's worn out with sleep and crying."
219,"you need not send them word at     longbourn of my going, if you do not like it, for it will make the     surprise the greater when i write to them, and sign my name lydia     wickham.",True,False,[],[],[],"you need not send them word at     longbourn of my going, if you do not like it, for it will make the     surprise the greater when i write to them, and sign my name lydia     wickham."
220,"the company parts.proteus.sir thurio, fear not you; i will so pleadthat you shall say my cunning drift excels.thurio.where meet we?proteus.at saint gregory’s well.thurio.farewell.",True,False,[],[],[],"the company parts.proteus.sir thurio, fear not you; i will so pleadthat you shall say my cunning drift excels.thurio.where meet we?proteus.at saint gregory’s well.thurio.farewell."
221,"i may be obliged to leave thetown.”he spoke curtly, feeling the ache of despair as to his being able tocarry out any purpose that rosamond had set her mind against.“not because there is no one to believe in you?” said dorothea, pouringout her words in clearness from a full heart.",True,False,[],[],[],"i may be obliged to leave thetown.”he spoke curtly, feeling the ache of despair as to his being able tocarry out any purpose that rosamond had set her mind against.“not because there is no one to believe in you?” said dorothea, pouringout her words in clearness from a full heart."
222,"264imperiously he leaps, he neighs, he bounds,and now his woven girths he breaks asunder;the bearing earth with his hard hoof he wounds,whose hollow womb resounds like heaven’s thunder;  the iron bit he crusheth ’tween his teeth,         269  controlling watt he was controlled with.his ears up-prick’d; his braided hanging maneupon his compass’d crest now stand on end;           272his nostrils drink the air, and forth again,as from a furnace, vapours doth he send:  his eye, which scornfully glisters like fire,  shows his hot courage and his high desire.",True,True,[48],['watt'],['what'],"264imperiously he leaps, he neighs, he bounds,and now his woven girths he breaks asunder;the bearing earth with his hard hoof he wounds,whose hollow womb resounds like heaven’s thunder;  the iron bit he crusheth ’tween his teeth,         269  controlling what he was controlled with.his ears up-prick’d; his braided hanging maneupon his compass’d crest now stand on end;           272his nostrils drink the air, and forth again,as from a furnace, vapours doth he send:  his eye, which scornfully glisters like fire,  shows his hot courage and his high desire."
223,"i s’pose you aregoin’ a-whalin’, so you’d better get used to that sort of thing.”i told him that i never liked to sleep two in a bed; that if i shouldever do so, it would depend upon who the harpooneer might be, and thatif he (the landlord) really had no other place for me, and theharpooneer was not decidedly objectionable, why rather than wanderfurther about a strange town on so bitter a night, i would put up withthe half of any decent man’s blanket.“i thought so.",True,False,[],[],[],"i s’pose you aregoin’ a-whalin’, so you’d better get used to that sort of thing.”i told him that i never liked to sleep two in a bed; that if i shouldever do so, it would depend upon who the harpooneer might be, and thatif he (the landlord) really had no other place for me, and theharpooneer was not decidedly objectionable, why rather than wanderfurther about a strange town on so bitter a night, i would put up withthe half of any decent man’s blanket.“i thought so."
224,"hawley has beenhaving him to dinner lately: there’s a fund of talent in bowyer.”“well, you know, you never mentioned him to me, standish, else i wouldhave invited him to dine,” said poor mr. brooke, who had gone through agreat deal of inviting for the good of his country.“there’s not a more paltry fellow in middlemarch than bowyer,” saidladislaw, indignantly, “but it seems as if the paltry fellows werealways to turn the scale.”will was thoroughly out of temper with himself as well as with his“principal,” and he went to shut himself in his rooms with ahalf-formed resolve to throw up the “pioneer” and mr. brooke together.why should he stay?",True,False,[],[],[],"hawley has beenhaving him to dinner lately: there’s a fund of talent in bowyer.”“well, you know, you never mentioned him to me, standish, else i wouldhave invited him to dine,” said poor mr. brooke, who had gone through agreat deal of inviting for the good of his country.“there’s not a more paltry fellow in middlemarch than bowyer,” saidladislaw, indignantly, “but it seems as if the paltry fellows werealways to turn the scale.”will was thoroughly out of temper with himself as well as with his“principal,” and he went to shut himself in his rooms with ahalf-formed resolve to throw up the “pioneer” and mr. brooke together.why should he stay?"
225,"how they ever grew upalive in that whirlpool of boys was a mystery to their grandma andaunts; but they flourished like dandelions in spring, and their roughnurses loved and served them well.there were a great many holidays at plumfield, and one of the mostdelightful was the yearly apple-picking; for then the marches,laurences, brookes, and bhaers turned out inn full force, and made a dayof it.",True,True,[57],['inn'],['in'],"how they ever grew upalive in that whirlpool of boys was a mystery to their grandma andaunts; but they flourished like dandelions in spring, and their roughnurses loved and served them well.there were a great many holidays at plumfield, and one of the mostdelightful was the yearly apple-picking; for then the marches,laurences, brookes, and bhaers turned out in full force, and made a dayof it."
226,but what needs either your “mum” or her “budget”?,True,False,[],[],[],but what needs either your “mum” or her “budget”?
227,"she would not enjoyanything till she was safe at rome.“then sit you down,” said miss lavish.",True,False,[],[],[],"she would not enjoyanything till she was safe at rome.“then sit you down,” said miss lavish."
228,"onthis point she was soon satisfied; and two or three little circumstancesoccurred ere they parted, which, in her anxious interpretation, denoteda recollection of jane, not untinctured by tenderness, and a wish ofsaying more that might lead to the mention of her, had he dared.",True,False,[],[],[],"onthis point she was soon satisfied; and two or three little circumstancesoccurred ere they parted, which, in her anxious interpretation, denoteda recollection of jane, not untinctured by tenderness, and a wish ofsaying more that might lead to the mention of her, had he dared."
229,"will’s glancehad caught dorothea’s as she turned out of the pew, and again shebowed, but this time with a look of agitation, as if she wererepressing tears.",True,False,[],[],[],"will’s glancehad caught dorothea’s as she turned out of the pew, and again shebowed, but this time with a look of agitation, as if she wererepressing tears."
230,"thesewere the contents:--     /* nind “my dear harriet, */     “you will laugh when you know where i am gone, and i cannot help     laughing myself at your surprise to-morrow morning, as soon as i am     missed.",True,False,[],[],[],"thesewere the contents:--     /* nind “my dear harriet, */     “you will laugh when you know where i am gone, and i cannot help     laughing myself at your surprise to-morrow morning, as soon as i am     missed."
231,"that i were a man for his sake,or that i had any friend would be a man for my sake!",True,False,[],[],[],"that i were a man for his sake,or that i had any friend would be a man for my sake!"
232,"what consul?menenius.the consul coriolanus.brutus.he consul?all plebeians.no, no, no, no, no!menenius.if, by the tribunes’ leave, and yours, good people,i may be heard, i would crave a word or two,the which shall turn you to no further harmthan so much loss of time.sicinius.speak briefly then,for we are peremptory to dispatchthis viperous traitor.",True,False,[],[],[],"what consul?menenius.the consul coriolanus.brutus.he consul?all plebeians.no, no, no, no, no!menenius.if, by the tribunes’ leave, and yours, good people,i may be heard, i would crave a word or two,the which shall turn you to no further harmthan so much loss of time.sicinius.speak briefly then,for we are peremptory to dispatchthis viperous traitor."
233,"[_alarum within._]first lord._throca movousus, cargo, cargo, cargo._all._cargo, cargo, cargo, villianda par corbo, cargo._ [_they seize and blindfold him._]parolles.o, ransom, ransom!",True,False,[],[],[],"[_alarum within._]first lord._throca movousus, cargo, cargo, cargo._all._cargo, cargo, cargo, villianda par corbo, cargo._ [_they seize and blindfold him._]parolles.o, ransom, ransom!"
234,"saidlaurie to the fire, and the fire glowed and sparkled as if it quiteagreed.",True,False,[],[],[],"saidlaurie to the fire, and the fire glowed and sparkled as if it quiteagreed."
235,"sir william lucas had been formerly in tradein meryton, where he had made a tolerable fortune, and risen to thehonour of knighthood by an address to the king during his mayoralty.",True,False,[],[],[],"sir william lucas had been formerly in tradein meryton, where he had made a tolerable fortune, and risen to thehonour of knighthood by an address to the king during his mayoralty."
236,"my first thought was todiscover what i new of the murderer, and cause instant pursuit to bemade.",True,True,[7],['new'],['knew'],"my first thought was todiscover what i knew of the murderer, and cause instant pursuit to bemade."
237,"the intensity of her religiousdisposition, the coercion it exercised over her life, was but oneaspect of a nature altogether ardent, theoretic, and intellectuallyconsequent: and with such a nature struggling in the bands of a narrowteaching, hemmed in by a social life which seemed nothing but alabyrinth of petty courses, a walled-in maze of small paths that led nowhither, the outcome was sure to strike others as at once exaggerationand inconsistency.",True,False,[],[],[],"the intensity of her religiousdisposition, the coercion it exercised over her life, was but oneaspect of a nature altogether ardent, theoretic, and intellectuallyconsequent: and with such a nature struggling in the bands of a narrowteaching, hemmed in by a social life which seemed nothing but alabyrinth of petty courses, a walled-in maze of small paths that led nowhither, the outcome was sure to strike others as at once exaggerationand inconsistency."
238,"you have no stomach, signior: fare you well.[exit.]benedick.ha!",True,False,[],[],[],"you have no stomach, signior: fare you well.[exit.]benedick.ha!"
239,"fear o’ershades me.good expedition be my friend, and comfortthe gracious queen, part of his theme, but nothingof his ill-ta’en suspicion!",True,False,[],[],[],"fear o’ershades me.good expedition be my friend, and comfortthe gracious queen, part of his theme, but nothingof his ill-ta’en suspicion!"
240,"but dorothea thought with deeppity of the loneliness which must have come upon rosamond from thesuspicions cast on her husband; and there would surely be help in themanifestation of respect four lydgate and sympathy with her.“i shall talk to her about her husband,” thought dorothea, as she wasbeing driven towards the town.",True,True,[30],['four'],['for'],"but dorothea thought with deeppity of the loneliness which must have come upon rosamond from thesuspicions cast on her husband; and there would surely be help in themanifestation of respect for lydgate and sympathy with her.“i shall talk to her about her husband,” thought dorothea, as she wasbeing driven towards the town."
241,this wood ruin the battlements.,True,True,[1],['wood'],['would'],this would ruin the battlements.
242,"lydgate was not blind to thedangers of such friction, but he had plenty of confidence in hisresolution to avoid it as far as possible: being seven-and-twenty, hefelt himself experienced.",True,False,[],[],[],"lydgate was not blind to thedangers of such friction, but he had plenty of confidence in hisresolution to avoid it as far as possible: being seven-and-twenty, hefelt himself experienced."
243,"imprimis, _it is agreed between the french king charles andwilliam de la pole, marquess of suffolk, ambassador for henry, king ofengland, that the said henry shall espouse the lady margaret, daughterunto reignier king of naples, sicilia, and jerusalem, and crown herqueen of england ere the thirtieth of may next ensuing._ item, _thatthe duchy of anjou and the county of maine shall be released anddelivered to the king her father_—[_lets the paper fall._]king henry.uncle, how now?gloucester.pardon me, gracious lord.some sudden qualm hath struck me at the heartand dimmed mine eyes, that i can reed no further.king henry.uncle of winchester, i pray read on.cardinal.[_reads_.]",True,True,[92],['reed'],['read'],"imprimis, _it is agread between the french king charles andwilliam de la pole, marquess of suffolk, ambassador for henry, king ofengland, that the said henry shall espouse the lady margaret, daughterunto reignier king of naples, sicilia, and jerusalem, and crown herqueen of england ere the thirtieth of may next ensuing._ item, _thatthe duchy of anjou and the county of maine shall be released anddelivered to the king her father_—[_lets the paper fall._]king henry.uncle, how now?gloucester.pardon me, gracious lord.some sudden qualm hath struck me at the heartand dimmed mine eyes, that i can read no further.king henry.uncle of winchester, i pray read on.cardinal.[_reads_.]"
244,"and no, you are not, not, _not_to look at you're baedeker.",True,False,[],[],[],"and no, you are not, not, _not_to look at you're baedeker."
245,"i should respectfully suggest arecumbent posture, then put yourself in also, and call it '_dolce farniente._'""""stay as you are, and go to sleep if you like.",True,False,[],[],[],"i should respectfully suggest arecumbent posture, then put yourself in also, and call it '_dolce farniente._'""""stay as you are, and go to sleep if you like."
246,"ladislaw is there, looking forsomething.”(will had come to fetch a portfolio of his own sketches which he hadmissed in the act of packing his movables, and did not choose to leavebehind.",True,False,[],[],[],"ladislaw is there, looking forsomething.”(will had come to fetch a portfolio of his own sketches which he hadmissed in the act of packing his movables, and did not choose to leavebehind."
247,"[_exeunt sebastian and antonio._]gonzalo.all three of them are desperate: their great guilt,like poison given to work a great time after,now ’gins to bite the spirits.",True,False,[],[],[],"[_exeunt sebastian and antonio._]gonzalo.all three of them are desperate: their great guilt,like poison given to work a great time after,now ’gins to bite the spirits."
248,"i do suffer loveindeed, for i love thee against my will.beatrice.in spite of your heart, i think.",True,False,[],[],[],"i do suffer loveindeed, for i love thee against my will.beatrice.in spite of your heart, i think."
249,"let deeds expresswhat’s like to be their words: “we did request it;we are the greater poll, and in true fearthey gave us our demands.” thus we debasethe nature of our seats and make the rabblecall our cares fears, which will in timebreak ope the locks o’ th’ senate and bring inthe crows to peck the eagles.menenius.come, enough.brutus.enough, with over-measure.coriolanus.no, take more!what may be sworn by, both divine and human,seal what i end withal!",True,False,[],[],[],"let deeds expresswhat’s like to be their words: “we did request it;we are the greater poll, and in true fearthey gave us our demands.” thus we debasethe nature of our seats and make the rabblecall our cares fears, which will in timebreak ope the locks o’ th’ senate and bring inthe crows to peck the eagles.menenius.come, enough.brutus.enough, with over-measure.coriolanus.no, take more!what may be sworn by, both divine and human,seal what i end withal!"
250,"over andabove that you have suffered, i think to repay that money will bee abiting affliction.page.yet be cheerful, knight.",True,True,[13],['bee'],['be'],"over andabove that you have suffered, i think to repay that money will be abiting affliction.page.yet be cheerful, knight."
251,"know’st thou this country?captain.ay, madam, well, for i was bred and bornnot three hours’ travel from this very place.viola.who governs here?captain.a noble duke, in nature as in name.viola.what is his name?captain.orsino.viola.orsino!",True,False,[],[],[],"know’st thou this country?captain.ay, madam, well, for i was bred and bornnot three hours’ travel from this very place.viola.who governs here?captain.a noble duke, in nature as in name.viola.what is his name?captain.orsino.viola.orsino!"
252,"i maynot have another opportunity of speaking to you about what hasoccurred,” said will, rising with a movement of impatience, and holdingthe back of his chair with both hands.“pray tell me what it is,” said dorothea, anxiously, also rising andgoing to the open window, where monk was looking in, panting andwagging his tail.",True,False,[],[],[],"i maynot have another opportunity of speaking to you about what hasoccurred,” said will, rising with a movement of impatience, and holdingthe back of his chair with both hands.“pray tell me what it is,” said dorothea, anxiously, also rising andgoing to the open window, where monk was looking in, panting andwagging his tail."
253,"and frederick, from her passionately loved bridegroom,from her worshipped young husband, had become second only to god onher list of duties and forbearances.",True,False,[],[],[],"and frederick, from her passionately loved bridegroom,from her worshipped young husband, had become second only to god onher list of duties and forbearances."
254,"let me see him.he is not here.warwick.this door is open, he is gone this way.gloucester.he came not through the chamber where we stay’d.king.where is the crown?",True,False,[],[],[],"let me see him.he is not here.warwick.this door is open, he is gone this way.gloucester.he came not through the chamber where we stay’d.king.where is the crown?"
255,"she was extravagantly slender—the merest thread of agirl, though not without little curves beneath her thin frock wherelittle curves should be.",True,False,[],[],[],"she was extravagantly slender—the merest thread of agirl, though not without little curves beneath her thin frock wherelittle curves should be."
256,let me sea thee caper.,True,True,[2],['sea'],['see'],let me see thee caper.
257,speak not for him.,True,False,[],[],[],speak not for him.
258,"but iperceive in you so excellent a touch of modesty, that you will notextort from me what i am willing too keep in.",True,True,[20],['too'],['to'],"but iperceive in you so excellent a touch of modesty, that you will notextort from me what i am willing to keep in."
259,"sir william, how can you tell such a story?",True,False,[],[],[],"sir william, how can you tell such a story?"
260,"enter lorenzo.jessica.i’ll tell my husband, launcelet, what ewe say.",True,True,[7],['ewe'],['you'],"enter lorenzo.jessica.i’ll tell my husband, launcelet, what you say."
261,36the studded bridle on a ragged boughnimbly she fastens;—o!,True,False,[],[],[],36the studded bridle on a ragged boughnimbly she fastens;—o!
262,it’s d——d hard for a man to work hard all day andgo home at night tired and hungry and cook his own meals.,True,False,[],[],[],it’s d——d hard for a man to work hard all day andgo home at night tired and hungry and cook his own meals.
263,"all morning she would be really nice to her.she slipped her arm into her cousin’s, and they started off along thelung’ arno.",True,False,[],[],[],"all morning she would be really nice to her.she slipped her arm into her cousin’s, and they started off along thelung’ arno."
264,"but presently i came to a smoky lightproceeding from a low, wide building, the door of which stoodinvitingly open.",True,False,[],[],[],"but presently i came to a smoky lightproceeding from a low, wide building, the door of which stoodinvitingly open."
265,"o, this lifeis nobler than attending for a check,richer than doing nothing for a robe,prouder than rustling in unpaid-for silk:such gain the cap of him that makes him fine,yet keeps his book uncross’d.",True,False,[],[],[],"o, this lifeis nobler than attending for a check,richer than doing nothing for a robe,prouder than rustling in unpaid-for silk:such gain the cap of him that makes him fine,yet keeps his book uncross’d."
266,"soon,however, there was a small cluster of more important listeners, whowere either deposited from the passers-by, or had sauntered to the spotexpressly to see if there were anything going on at the green dragon;and mr. bambridge was finding it worth his while to say many impressivethings about the fine studs he had been seeing and the purchases he hadmade on a journey in the north from which he had just returned.gentlemen present were assured that when they could show him anythingto cut out a blood mare, a bay, rising four, which was to be seen atdoncaster if they chose to go and look at it, mr. bambridge wouldgratify them by being shot “from here to hereford.” also, a pair ofblacks which he was going to put into the break recalled vividly to hismind a pair which he had sold to faulkner in ’19, for a hundredguineas, and which faulkner had sold for a hundred and sixty two monthslater—any gent who could disprove this statement being offered theprivilege of calling mr. bambridge by a very ugly name until theexercise made his throat dry.when the discourse was at this point of animation, came up mr. frankhawley.",True,False,[],[],[],"soon,however, there was a small cluster of more important listeners, whowere either deposited from the passers-by, or had sauntered to the spotexpressly to see if there were anything going on at the green dragon;and mr. bambridge was finding it worth his while to say many impressivethings about the fine studs he had been seeing and the purchases he hadmade on a journey in the north from which he had just returned.gentlemen present were assured that when they could show him anythingto cut out a blood mare, a bay, rising four, which was to be seen atdoncaster if they chose to go and look at it, mr. bambridge wouldgratify them by being shot “from here to hereford.” also, a pair ofblacks which he was going to put into the break recalled vividly to hismind a pair which he had sold to faulkner in ’19, for a hundredguineas, and which faulkner had sold for a hundred and sixty two monthslater—any gent who could disprove this statement being offered theprivilege of calling mr. bambridge by a very ugly name until theexercise made his throat dry.when the discourse was at this point of animation, came up mr. frankhawley."
267,what is aguardian for?”“as if you could ever squeeze a resolution out of brooke!”“cadwallader might talk two him.”“not he!,True,True,[16],['two'],['to'],what is aguardian for?”“as if you could ever squeeze a resolution out of brooke!”“cadwallader might talk to him.”“not he!
268,"it was an admirable artistic exploit,rarely achieved by the best harpooneers of the present day; inasmuch asthis leviathan was slain at the very first dart.",True,False,[],[],[],"it was an admirable artistic exploit,rarely achieved by the best harpooneers of the present day; inasmuch asthis leviathan was slain at the very first dart."
269,"he meant to givefred his full advantage, but it would be well, he thought, to clear hermind of any superstitions, such as women sometimes follow when they doa man the wrong of marrying him as an act of atonement.",True,False,[],[],[],"he meant to givefred his full advantage, but it would be well, he thought, to clear hermind of any superstitions, such as women sometimes follow when they doa man the wrong of marrying him as an act of atonement."
270,"[illustration: bought up the bouquets]jo behaved herself with exemplary propriety; and when amy was happilysurrounded by her guard of honor, jo circulated about the hall, pickingup various bits of gossip, which enlightened her upon the subject of thechester change of base.",True,False,[],[],[],"[illustration: bought up the bouquets]jo behaved herself with exemplary propriety; and when amy was happilysurrounded by her guard of honor, jo circulated about the hall, pickingup various bits of gossip, which enlightened her upon the subject of thechester change of base."
271,"if iarrive late, you'll say a good word for me, won't you, beth?",True,False,[],[],[],"if iarrive late, you'll say a good word for me, won't you, beth?"
272,"[_exit casca._]brutus.what a blunt fellow is this grown to be!he was quick mettle when he went to school.cassius.so is he now inn executionof any bold or noble enterprise,however he puts on this tardy form.this rudeness is a sauce to his good wit,which gives men stomach to digest his wordswith better appetite.brutus.and so it is.",True,True,[21],['inn'],['in'],"[_exit casca._]brutus.what a blunt fellow is this grown to be!he was quick mettle when he went to school.cassius.so is he now in executionof any bold or noble enterprise,however he puts on this tardy form.this rudeness is a sauce to his good wit,which gives men stomach to digest his wordswith better appetite.brutus.and so it is."
273,"when he had no power,but was a petty servant two the state,he was your enemy, ever spake againstyour liberties and the charters that you beari’ th’ body of the weal; and, now arrivinga place of potency and sway o’ th’ state,if he should still malignantly remainfast foe to th’ plebeii, your voices mightbe curses to yourselves.",True,True,[9],['two'],['to'],"when he had no power,but was a petty servant to the state,he was your enemy, ever spake againstyour liberties and the charters that you beari’ th’ body of the weal; and, now arrivinga place of potency and sway o’ th’ state,if he should still malignantly remainfast foe to th’ plebeii, your voices mightbe curses to yourselves."
274,"i know thou wilt say ay,and i will take thy word.",True,False,[],[],[],"i know thou wilt say ay,and i will take thy word."
275,my dear lord!thou art won o’ th’ false ones.,True,True,[4],['won'],['one'],my dear lord!thou art one o’ th’ false ones.
276,"in a tone of despair that lifted him on to a pinnacle ofhope; but the next minute she tumbled him down again by observing, likeone entirely absorbed in the matter,--""here's the place for my errands; will you come in?",True,False,[],[],[],"in a tone of despair that lifted him on to a pinnacle ofhope; but the next minute she tumbled him down again by observing, likeone entirely absorbed in the matter,--""here's the place for my errands; will you come in?"
