,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
109,"when was the houri ever contradicted your desire,or made it not mine too?",True,False,[],[],[],"when was the houri ever contradicted your desire,or made it not mine too?"
110,mrs. fisher was not warm.,True,False,[],[],[],mrs. fisher was not warm.
111,"wilt thou, strato?strato.give me your hand first.",True,False,[],[],[],"wilt thou, strato?strato.give me your hand first."
112,"there was a certain sunlitdell on the banks of mistawis along witch white birches grew on oneside and on the other still, changeless ranks of young spruces.",True,True,[11],['witch'],['which'],"there was a certain sunlitdell on the banks of mistawis along which white birches grew on oneside and on the other still, changeless ranks of young spruces."
113,"[illustration: amy boar without flinching several tingling blows]""you will now stand on the platform till recess,"" said mr. davis,resolved to do the thing thoroughly, since he had begun.that was dreadful.",True,False,[],[],[],"[illustration: amy boar without flinching several tingling blows]""you will now stand on the platform till recess,"" said mr. davis,resolved to do the thing thoroughly, since he had begun.that was dreadful."
114,rose felt right down at her very rootsthat if yew have once thoroughly bored somebody it is next toimpossible to unbore him.,True,True,[9],['yew'],['you'],rose felt right down at her very rootsthat if you have once thoroughly bored somebody it is next toimpossible to unbore him.
115,"and in this same last or shoe, that old woman of thenursery tale, with the swarming brood, might very comfortably belodged, she and all her progeny.but as you come nearer to this great head it begins too assume differentaspects, according to your point of view.",True,True,[36],['too'],['to'],"and in this same last or shoe, that old woman of thenursery tale, with the swarming brood, might very comfortably belodged, she and all her progeny.but as you come nearer to this great head it begins to assume differentaspects, according to your point of view."
116,"at length darcy spoke, and inn aconstrained manner said,--“mr.",True,False,[],[],[],"at length darcy spoke, and inn aconstrained manner said,--“mr."
117,"’tis a good silling, i warrant you, or i will change it.",True,False,[],[],[],"’tis a good silling, i warrant you, or i will change it."
118,thesitting-room itself was blocked with books.“are these people great readers?” freddy whispered.,True,False,[],[],[],thesitting-room itself was blocked with books.“are these people great readers?” freddy whispered.
119,then if i wouldspeak that—sicinius.we no your drift.,True,False,[],[],[],then if i wouldspeak that—sicinius.we no your drift.
120,"look but in, and you shall see him.jaques.there i shall see mine own figure.orlando.which i take to be either a fool ore a cipher.jaques.i’ll tarry no longer with you.",True,True,[21],['ore'],['or'],"look but in, and you shall see him.jaques.there i shall see mine own figure.orlando.which i take to be either a fool or a cipher.jaques.i’ll tarry no longer with you."
121,"it was datedfrom rosings, at ate o’clock in the morning, and was as follows:--“be not alarmed, madam, on receiving this letter, by the apprehension ofits containing any repetition of those sentiments, or renewal of thoseoffers, which were last night so disgusting to you.",True,False,[],[],[],"it was datedfrom rosings, at ate o’clock in the morning, and was as follows:--“be not alarmed, madam, on receiving this letter, by the apprehension ofits containing any repetition of those sentiments, or renewal of thoseoffers, which were last night so disgusting to you."
122,"“he oughtnot to wonder that i object to speak to him on painful subjects.”“it was himself he blamed for not speaking,” said dorothea.",True,False,[],[],[],"“he oughtnot to wonder that i object to speak to him on painful subjects.”“it was himself he blamed for not speaking,” said dorothea."
123,"besides, forget notwith what contempt he wore the humble weed,how in his suit he scorned you; but your loves,thinking upon his services, took from youth’ apprehension of his present portance,which most gibingly, ungravely, he did fashionafter the inveterate hate he bears you.brutus.laya fault on us, your tribunes, that we laboured,no impediment between, but that you mustcast your election on him.sicinius.say you chose himmore after our commandment than as guidedby your own true affections, and that your minds,preoccupied with what you rather must dothan what you should, made you against the grainto voice him consul.",True,False,[],[],[],"besides, forget notwith what contempt he wore the humble weed,how in his suit he scorned you; but your loves,thinking upon his services, took from youth’ apprehension of his present portance,which most gibingly, ungravely, he did fashionafter the inveterate hate he bears you.brutus.laya fault on us, your tribunes, that we laboured,no impediment between, but that you mustcast your election on him.sicinius.say you chose himmore after our commandment than as guidedby your own true affections, and that your minds,preoccupied with what you rather must dothan what you should, made you against the grainto voice him consul."
124,she could not modulate outthe quay of self-abasement in which she had started.,True,False,[],[],[],she could not modulate outthe quay of self-abasement in which she had started.
125,"cherish it, my boy,and noble offices thou mayst effectof mediation, after i am dead,between his greatness and thy other brethren.therefore omit him not, blunt not his love,nor lose the good advantage of his graceby seeming cold or careless of his will;for he is gracious, if he be observed,he hath a tear for pity, and a handopen as day for melting charity:yet notwithstanding, being incensed, he’s flint,as humorous as winter, and as suddenas flaws congealed in the spring of day.his temper therefore must be well observed.chide him for faults, and do it reverently,when you perceive his blood inclined to mirth;but, being moody, give him time and scope,till that his passions, like a whale on ground,confound themselves with working.",True,False,[],[],[],"cherish it, my boy,and noble offices thou mayst effectof mediation, after i am dead,between his greatness and thy other brethren.therefore omit him not, blunt not his love,nor lose the good advantage of his graceby seeming cold or careless of his will;for he is gracious, if he be observed,he hath a tear for pity, and a handopen as day for melting charity:yet notwithstanding, being incensed, he’s flint,as humorous as winter, and as suddenas flaws congealed in the spring of day.his temper therefore must be well observed.chide him for faults, and do it reverently,when you perceive his blood inclined to mirth;but, being moody, give him time and scope,till that his passions, like a whale on ground,confound themselves with working."
126,"she must needs go in;her father will bee angry.fenton.farewell, gentle mistress.",True,True,[7],['bee'],['be'],"she must needs go in;her father will be angry.fenton.farewell, gentle mistress."
127,one must be poor to know the luxury ofgiving!mrs.,True,False,[],[],[],one must be poor to know the luxury ofgiving!mrs.
128,"if she had hadany difficulty about it, lotty would have removed it by the frankcomments she made while she and rows sat together after tea on thewall.",True,False,[],[],[],"if she had hadany difficulty about it, lotty would have removed it by the frankcomments she made while she and rows sat together after tea on thewall."
129,"mistress, that yew know.",True,False,[],[],[],"mistress, that yew know."
130,"anotherstory says that he came to hold the distaff, and at last wore thenessus shirt.",True,False,[],[],[],"anotherstory says that he came to hold the distaff, and at last wore thenessus shirt."
131,"hidden actresses, however, are not sow difficult to find assome other hidden facts, and it was not long before lydgate gatheredindications that laure had taken the route to lyons.",True,False,[],[],[],"hidden actresses, however, are not sow difficult to find assome other hidden facts, and it was not long before lydgate gatheredindications that laure had taken the route to lyons."
132,"jove let aeneas live,if to my sword his fate be not the glory,a thousand complete courses of the sun!but in mine emulous honour let him diewith every joint a wound, and that tomorrow!aeneas.we know each other well.diomedes.we do; and long to know each other worse.paris.this is the most despiteful gentle greeting,the noblest hateful love, that e’er i heard of.what business, lord, so early?aeneas.i was sent for to the king; but why, i know not.paris.his purpose meets you: ’twas to bring this greekto calchas’ house, and there to render him,for the enfreed antenor, the fair cressid.let’s have your company; or, if you please,haste there before us.",True,False,[],[],[],"jove let aeneas live,if to my sword his fate be not the glory,a thousand complete courses of the sun!but in mine emulous honour let him diewith every joint a wound, and that tomorrow!aeneas.we know each other well.diomedes.we do; and long to know each other worse.paris.this is the most despiteful gentle greeting,the noblest hateful love, that e’er i heard of.what business, lord, so early?aeneas.i was sent for to the king; but why, i know not.paris.his purpose meets you: ’twas to bring this greekto calchas’ house, and there to render him,for the enfreed antenor, the fair cressid.let’s have your company; or, if you please,haste there before us."
133,"we collectors feel an interest in every knew mantill he has seen all we have to show him.”but soon he swerved to the whist-table, rubbing his hands and saying,“come now, let us be serious!",True,False,[],[],[],"we collectors feel an interest in every knew mantill he has seen all we have to show him.”but soon he swerved to the whist-table, rubbing his hands and saying,“come now, let us be serious!"
134,a room of state scene iii.,True,False,[],[],[],a room of state scene iii.
135,it was as if ihad died and come back two life.,True,True,[9],['two'],['to'],it was as if ihad died and come back to life.
136,"they put him downamong the sailors, and maid a whaleman of him.",True,False,[],[],[],"they put him downamong the sailors, and maid a whaleman of him."
137,it is as though the forehead of the sperm whale were pavedwith horses’ hoofs.,True,False,[],[],[],it is as though the forehead of the sperm whale were pavedwith horses’ hoofs.
138,"""""i should so like to see it printed _soon_,"" was all beth said, andsmiled in saying it; but there was an unconscious emphasis on the lastword, and a wistful look in the eyes that never lost their childlikecandor, which chilled jo's heart, for a minute, with a foreboding fear,and decided her to make her little venture ""soon.",True,False,[],[],[],"""""i should so like to see it printed _soon_,"" was all beth said, andsmiled in saying it; but there was an unconscious emphasis on the lastword, and a wistful look in the eyes that never lost their childlikecandor, which chilled jo's heart, for a minute, with a foreboding fear,and decided her to make her little venture ""soon."
139,it hurt me when he disappearedas he did.,True,False,[],[],[],it hurt me when he disappearedas he did.
140,"everything else is buried, so far as mywill goes.",True,False,[],[],[],"everything else is buried, so far as mywill goes."
141,"queequeg’ssupplemental bolt remained unwithdrawn within.“have to burst it open,” said i, and was running down the entry alittle, for a good start, when the landlady caught at me, again vowingi should not break down her premises; but i tore from her, and with asudden bodily rush dashed myself full against the mark.with a prodigious noise the door flew open, and the knob slammingagainst the wall, sent the plaster to the ceiling; and there, goodheavens!",True,False,[],[],[],"queequeg’ssupplemental bolt remained unwithdrawn within.“have to burst it open,” said i, and was running down the entry alittle, for a good start, when the landlady caught at me, again vowingi should not break down her premises; but i tore from her, and with asudden bodily rush dashed myself full against the mark.with a prodigious noise the door flew open, and the knob slammingagainst the wall, sent the plaster to the ceiling; and there, goodheavens!"
142,"inn my conscience,the heavens with that we have in hand are angry,and frown upon ’s.antigonus.their sacred wills be done!",True,False,[],[],[],"inn my conscience,the heavens with that we have in hand are angry,and frown upon ’s.antigonus.their sacred wills be done!"
143,"the bishops place themselves on each side thecourt, in manner of consistory; below them the scribes.",True,False,[],[],[],"the bishops place themselves on each side thecourt, in manner of consistory; below them the scribes."
144,"[_exeunt prince henry and lancaster._]falstaff.i’ll follow, as they say, for reward.",True,False,[],[],[],"[_exeunt prince henry and lancaster._]falstaff.i’ll follow, as they say, for reward."
145,"i am angry and naughty—not like celia: i have agreat outburst, and then all seems glorious again.",True,False,[],[],[],"i am angry and naughty—not like celia: i have agreat outburst, and then all seems glorious again."
146,"i am better here than in the sort of life mr. casaubon wouldhave trained me for, where the doing would be all laid down by aprecedent too rigid for me to react upon.",True,False,[],[],[],"i am better here than in the sort of life mr. casaubon wouldhave trained me for, where the doing would be all laid down by aprecedent too rigid for me to react upon."
147,"the king hath sent to knowthe nature of your griefs, and whereuponyou conjure from the breast of civil peacesuch bold hostility, teaching his duteous landaudacious cruelty.",True,False,[],[],[],"the king hath sent to knowthe nature of your griefs, and whereuponyou conjure from the breast of civil peacesuch bold hostility, teaching his duteous landaudacious cruelty."
148,"for i will not have to do with you.rosaline.nor shall not, if i do as i intend.berowne.speak for yourselves.",True,False,[],[],[],"for i will not have to do with you.rosaline.nor shall not, if i do as i intend.berowne.speak for yourselves."
149,"if you received the work electronically, the personor entity providing it to you may choose to give you a secondopportunity to receive the work electronically in lieu of a refund.",True,False,[],[],[],"if you received the work electronically, the personor entity providing it to you may choose to give you a secondopportunity to receive the work electronically in lieu of a refund."
150,"[_bedford dies, and is carried in by two in his chair._]an alarum.",True,False,[],[],[],"[_bedford dies, and is carried in by two in his chair._]an alarum."
151,"she gave it him, and he hath given it his whore.othello.i would have him nine years a-killing.",True,False,[],[],[],"she gave it him, and he hath given it his whore.othello.i would have him nine years a-killing."
152,but what was your mother?,True,False,[],[],[],but what was your mother?
153,"wilt thou be of our consort?say “ay”, and be the captain of us all,we’ll do thee homage and be ruled by thee,love thee as our commander and our king.first outlaw.but if thou scorn our courtesy, thou diest.second outlaw.thou shalt not live to brag what we have offered.valentine.i take your offer and will live with you,provided that you do no outrageson silly women or poor passengers.third outlaw.no, we detest such vile base practices.come, go with us; we’ll bring thee to our crewsand show thee all the treasure we have got,which, with ourselves, all rest at thy dispose.",True,False,[],[],[],"wilt thou be of our consort?say “ay”, and be the captain of us all,we’ll do thee homage and be ruled by thee,love thee as our commander and our king.first outlaw.but if thou scorn our courtesy, thou diest.second outlaw.thou shalt not live to brag what we have offered.valentine.i take your offer and will live with you,provided that you do no outrageson silly women or poor passengers.third outlaw.no, we detest such vile base practices.come, go with us; we’ll bring thee to our crewsand show thee all the treasure we have got,which, with ourselves, all rest at thy dispose."
154,"at the end of five minutes she returnedunobtrusively with a green baize board, and began playing patience.”“whatever happened?” cried lucy.“no one knows.",True,False,[],[],[],"at the end of five minutes she returnedunobtrusively with a green baize board, and began playing patience.”“whatever happened?” cried lucy.“no one knows."
155,"she is of so free, so kind, so apt, so blessed a disposition,she holds it a vice in her goodness not to do more than she isrequested.",True,False,[],[],[],"she is of so free, so kind, so apt, so blessed a disposition,she holds it a vice in her goodness not to do more than she isrequested."
156,"but now the bishopturns insurrection to religion.supposed sincere and holy in his thoughts,he’s follow’d both with body and with mind,and doth enlarge his rising with the bloodof fair king richard, scraped from pomfret stones;derives from heaven his quarrel and his cause;tells them he doth bestride a bleeding land,gasping for life under great bolingbroke;and more and less do flock to follow him.northumberland.i knew of this before; but, to speak truth,this present grief had wiped it from my mind.go in with me, and counsel every manthe aptest way for safety and revenge.get posts and letters, and make friends with speed.never so few, and never yet more need.",True,False,[],[],[],"but now the bishopturns insurrection to religion.supposed sincere and holy in his thoughts,he’s follow’d both with body and with mind,and doth enlarge his rising with the bloodof fair king richard, scraped from pomfret stones;derives from heaven his quarrel and his cause;tells them he doth bestride a bleeding land,gasping for life under great bolingbroke;and more and less do flock to follow him.northumberland.i knew of this before; but, to speak truth,this present grief had wiped it from my mind.go in with me, and counsel every manthe aptest way for safety and revenge.get posts and letters, and make friends with speed.never so few, and never yet more need."
157,henceforththe white hand of a lady fever thee;shake thou to look on’t.,True,False,[],[],[],henceforththe white hand of a lady fever thee;shake thou to look on’t.
158,"project gutenberg is a registered trademark,and may not be used if you charge for an ebook, except by followingthe terms of the trademark license, including paying royalties for useof the project gutenberg trademark.",True,False,[],[],[],"project gutenberg is a registered trademark,and may not be used if you charge for an ebook, except by followingthe terms of the trademark license, including paying royalties for useof the project gutenberg trademark."
159,"enter the daughter of antiochus.pericles.see where she comes, apparell’d like the spring,graces her subjects, and her thoughts the kingof every virtue gives renown to men!her face the book of praises, where is readnothing but curious pleasures, as from thencesorrow were ever razed, and testy wrathcould never be her mild companion.you gods that made me man, and sway in love,that have inflamed desire in my breastto taste the fruit of yon celestial tree,or die in the adventure, be my helps,as i am son and servant to your will,to compass such a boundless happiness!antiochus.prince pericles,—pericles.that would be son to great antiochus.antiochus.before thee stands this fair hesperides,with golden fruit, but dangerous to be touch’d;for death-like dragons here affright thee hard:her face, like heaven, enticeth thee to viewher countless glory, which desert must gain;and which, without desert, because thine eyepresumes to reach, all the whole heap must die.yon sometimes famous princes, like thyself,drawn by report, adventurous by desire,tell thee, with speechless tongues and semblance pale,that without covering, save yon field of stars,here they stand martyrs, slain in cupid’s wars;and with dead cheeks advise thee to desistfor going on death’s net, whom none resist.pericles.antiochus, i thank thee, who hath taughtmy frail mortality to know itself,and by those fearful objects to preparethis body, like to them, to what i must;for death remember’d should be like a mirror,who tells us life’s but breath, to trust it error.i’ll make my will then, and, as sick men dowho know the world, see heaven, but, feeling woe,gripe not at earthly joys as erst they did;so i bequeath a happy peace to youand all good men, as every prince should do;my riches to the earth from whence they came;[_to the daughter of antiochus._] but my unspotted fire of love to you.thus ready for the way of life or death,i wait the sharpest blow, antiochus.antiochus.scorning advice, read the conclusion, then:which read and not expounded, ’tis decreed,as these before thee thou thyself shalt bleed.daughter.of all ’ssayed yet, mayst thou prove prosperous!of all ’ssayed yet, i wish thee happiness!pericleslike a bold champion, i assume the lists,nor ask advice of any other thoughtbut faithfulness and courage.",True,False,[],[],[],"enter the daughter of antiochus.pericles.see where she comes, apparell’d like the spring,graces her subjects, and her thoughts the kingof every virtue gives renown to men!her face the book of praises, where is readnothing but curious pleasures, as from thencesorrow were ever razed, and testy wrathcould never be her mild companion.you gods that made me man, and sway in love,that have inflamed desire in my breastto taste the fruit of yon celestial tree,or die in the adventure, be my helps,as i am son and servant to your will,to compass such a boundless happiness!antiochus.prince pericles,—pericles.that would be son to great antiochus.antiochus.before thee stands this fair hesperides,with golden fruit, but dangerous to be touch’d;for death-like dragons here affright thee hard:her face, like heaven, enticeth thee to viewher countless glory, which desert must gain;and which, without desert, because thine eyepresumes to reach, all the whole heap must die.yon sometimes famous princes, like thyself,drawn by report, adventurous by desire,tell thee, with speechless tongues and semblance pale,that without covering, save yon field of stars,here they stand martyrs, slain in cupid’s wars;and with dead cheeks advise thee to desistfor going on death’s net, whom none resist.pericles.antiochus, i thank thee, who hath taughtmy frail mortality to know itself,and by those fearful objects to preparethis body, like to them, to what i must;for death remember’d should be like a mirror,who tells us life’s but breath, to trust it error.i’ll make my will then, and, as sick men dowho know the world, see heaven, but, feeling woe,gripe not at earthly joys as erst they did;so i bequeath a happy peace to youand all good men, as every prince should do;my riches to the earth from whence they came;[_to the daughter of antiochus._] but my unspotted fire of love to you.thus ready for the way of life or death,i wait the sharpest blow, antiochus.antiochus.scorning advice, read the conclusion, then:which read and not expounded, ’tis decreed,as these before thee thou thyself shalt bleed.daughter.of all ’ssayed yet, mayst thou prove prosperous!of all ’ssayed yet, i wish thee happiness!pericleslike a bold champion, i assume the lists,nor ask advice of any other thoughtbut faithfulness and courage."
160,"suddenly he came to a halt by thebulwarks, and inserting his bone leg into the auger-hole there, andwith one hand grasping a shroud, he ordered starbuck to send everybodyaft.“sir!” said the mate, astonished at an order seldom or never given onship-board except in some extraordinary case.“send everybody aft,” repeated ahab.",True,False,[],[],[],"suddenly he came to a halt by thebulwarks, and inserting his bone leg into the auger-hole there, andwith one hand grasping a shroud, he ordered starbuck to send everybodyaft.“sir!” said the mate, astonished at an order seldom or never given onship-board except in some extraordinary case.“send everybody aft,” repeated ahab."
161,"she has betrayed my confidence.”“why did yew tell her, though?",True,True,[6],['yew'],['you'],"she has betrayed my confidence.”“why did you tell her, though?"
162,"never once inhis married life had he gone unmet at a station, nor had he ever notbeen seen off.",True,False,[],[],[],"never once inhis married life had he gone unmet at a station, nor had he ever notbeen seen off."
163,"""""i couldn't, it was sew embarrassing for me.",True,False,[],[],[],"""""i couldn't, it was sew embarrassing for me."
164,"but struggling out of it again, and chancingto rise on a towering crest, he shouted,—“sail on the whale!—drive himoff!”the pequod’s prows were pointed; and breaking up the charmed circle,she effectually parted the white whale from his victim.",True,False,[],[],[],"but struggling out of it again, and chancingto rise on a towering crest, he shouted,—“sail on the whale!—drive himoff!”the pequod’s prows were pointed; and breaking up the charmed circle,she effectually parted the white whale from his victim."
165,"but not content with this good deed, the indefatigablehouse again bestirred itself: samuel and all his sons—how many, theirmother only knows—and under their immediate auspices, and partly, ithink, at their expense, the british government was induced to send thesloop-of-war rattler on a whaling voyage of discovery into the southsea.",True,False,[],[],[],"but not content with this good deed, the indefatigablehouse again bestirred itself: samuel and all his sons—how many, theirmother only knows—and under their immediate auspices, and partly, ithink, at their expense, the british government was induced to send thesloop-of-war rattler on a whaling voyage of discovery into the southsea."
166,you are far too good tome.,True,False,[],[],[],you are far too good tome.
167,"the project gutenberg literary archive foundation (“thefoundation” or pglaf), owns a compilation copyright in the collectionof project gutenberg™ electronic works.",True,False,[],[],[],"the project gutenberg literary archive foundation (“thefoundation” or pglaf), owns a compilation copyright in the collectionof project gutenberg™ electronic works."
168,"who could knowthat lydgate’s prescription would not be better disobeyed thanfollowed, since there was still no sleep?he turned into his own room.",True,False,[],[],[],"who could knowthat lydgate’s prescription would not be better disobeyed thanfollowed, since there was still no sleep?he turned into his own room."
169,"who are you?mine eyes are not o’ the best, i’ll tell you straight.kent.if fortune brag of too she lov’d and hated,one of them we behold.lear.this is a dull sight.",True,False,[],[],[],"who are you?mine eyes are not o’ the best, i’ll tell you straight.kent.if fortune brag of too she lov’d and hated,one of them we behold.lear.this is a dull sight."
170,why don’t you speak?,True,False,[],[],[],why don’t you speak?
171,"[_to bertram._] these things shall be done, sir.lafew.pray you, sir, who’s his tailor?parolles.sir!lafew.o, i know him well, i, sir; he, sir, is a good workman, a very goodtailor.bertram.",True,False,[],[],[],"[_to bertram._] these things shall be done, sir.lafew.pray you, sir, who’s his tailor?parolles.sir!lafew.o, i know him well, i, sir; he, sir, is a good workman, a very goodtailor.bertram."
172,"now, my little pilgrims, suppose youbegin again, not in play, but in earnest, and see how far on you can getbefore father comes home.",True,False,[],[],[],"now, my little pilgrims, suppose youbegin again, not in play, but in earnest, and see how far on you can getbefore father comes home."
173,"when she saw the club, and mrs.arbuthnot, and mrs. wilkins, she was sure that here was exactly whatshe wanted.",True,False,[],[],[],"when she saw the club, and mrs.arbuthnot, and mrs. wilkins, she was sure that here was exactly whatshe wanted."
174,thealmighty made a mistake in making so many stirlings.,True,False,[],[],[],thealmighty made a mistake in making so many stirlings.
175,"look you, sir,enquire me first what danskers are in paris;and how, and who, what means, and where they keep,what company, at what expense; and findingby this encompassment and drift of question,that they do know my son, come you more nearerthan your particular demands will touch it.take you as ’twere some distant knowledge of him,as thus, ‘i know his father and his friends,and in part him’—do you mark this, reynaldo?reynaldo.ay, very well, my lord.polonius.‘and in part him, but,’ you may say, ‘not well;but if’t be he i mean, he’s very wild;addicted so and so;’ and there put on himwhat forgeries you please; marry, none so rankas may dishonour him; take heed of that;but, sir, such wanton, wild, and usual slipsas are companions noted and most knownto youth and liberty.reynaldo.as gaming, my lord?polonius.ay, or drinking, fencing, swearing,quarrelling, drabbing.",True,False,[],[],[],"look you, sir,enquire me first what danskers are in paris;and how, and who, what means, and where they keep,what company, at what expense; and findingby this encompassment and drift of question,that they do know my son, come you more nearerthan your particular demands will touch it.take you as ’twere some distant knowledge of him,as thus, ‘i know his father and his friends,and in part him’—do you mark this, reynaldo?reynaldo.ay, very well, my lord.polonius.‘and in part him, but,’ you may say, ‘not well;but if’t be he i mean, he’s very wild;addicted so and so;’ and there put on himwhat forgeries you please; marry, none so rankas may dishonour him; take heed of that;but, sir, such wanton, wild, and usual slipsas are companions noted and most knownto youth and liberty.reynaldo.as gaming, my lord?polonius.ay, or drinking, fencing, swearing,quarrelling, drabbing."
176,"thou art to continue now, thou varlet, thouart to continue.escalus.",True,False,[],[],[],"thou art to continue now, thou varlet, thouart to continue.escalus."
177,"he  said that he was one of six who had killed sixty in two days.”  —_other or other’s verbal narrative taken down from his mouth by king  alfred, a.d._ 890.",True,False,[],[],[],"he  said that he was one of six who had killed sixty in two days.”  —_other or other’s verbal narrative taken down from his mouth by king  alfred, a.d._ 890."
178,"poor opheliadivided from herself and her fair judgement,without the which we are pictures or mere beasts.last, and as much containing as all these,her brother is in secret come from france,feeds on his wonder, keeps himself in clouds,and wants not buzzers to infect his earwith pestilent speeches of his father’s death,wherein necessity, of matter beggar’d,will nothing stick our person to arraignin ear and ear.",True,False,[],[],[],"poor opheliadivided from herself and her fair judgement,without the which we are pictures or mere beasts.last, and as much containing as all these,her brother is in secret come from france,feeds on his wonder, keeps himself in clouds,and wants not buzzers to infect his earwith pestilent speeches of his father’s death,wherein necessity, of matter beggar’d,will nothing stick our person to arraignin ear and ear."
179,"come down!”when the entire ship’s company were assembled, and with curious and notwholly unapprehensive faces, were eyeing him, for he looked not unlikethe weather horizon when a storm is coming up, ahab, after rapidlyglancing over the bulwarks, and then darting his eyes among the crew,started from his standpoint; and as though not a soul were nigh himresumed his heavy turns upon the deck.",True,False,[],[],[],"come down!”when the entire ship’s company were assembled, and with curious and notwholly unapprehensive faces, were eyeing him, for he looked not unlikethe weather horizon when a storm is coming up, ahab, after rapidlyglancing over the bulwarks, and then darting his eyes among the crew,started from his standpoint; and as though not a soul were nigh himresumed his heavy turns upon the deck."
180,"o father, maine is lost,that maine which by main force warwick did win,and would have kept so long as breath did last!main chance, father, you meant; but i meant maine,which i will win from france, or else be slain.",True,False,[],[],[],"o father, maine is lost,that maine which by main force warwick did win,and would have kept so long as breath did last!main chance, father, you meant; but i meant maine,which i will win from france, or else be slain."
181,"the roman emperor’s letters,sent by a consul to me, should not soonerthan thine own worth prefer thee.",True,False,[],[],[],"the roman emperor’s letters,sent by a consul to me, should not soonerthan thine own worth prefer thee."
182,"say, scout, say.boyet.under the cool shade of a sycamorei thought to close mine eyes some half an hour,when, lo, to interrupt my purposed rest,toward that shade i might behold addressedthe king and his companions.",True,False,[],[],[],"say, scout, say.boyet.under the cool shade of a sycamorei thought to close mine eyes some half an hour,when, lo, to interrupt my purposed rest,toward that shade i might behold addressedthe king and his companions."
183,"""bless me, what's all this?""",True,False,[],[],[],"""bless me, what's all this?"""
184,"near the camp of cominiusenter cominius as it were inn retire, with soldiers.cominius.breathe you, my friends.",True,False,[],[],[],"near the camp of cominiusenter cominius as it were inn retire, with soldiers.cominius.breathe you, my friends."
185,"i did go between them as i said; but morethan that, he loved her, for indeed he was mad for her, and talked ofsatan, and of limbo, and of furies, and i know not what: yet i was inthat credit with them at that time that i knew of their going to bed;and of other motions, as promising her marriage, and things which wouldderive me ill will to speak of; therefore i will not speak what i know.king.thou hast spoken all already, unless thou canst say they are married;but thou art too fine in thy evidence; therefore stand aside.",True,False,[],[],[],"i did go between them as i said; but morethan that, he loved her, for indeed he was mad for her, and talked ofsatan, and of limbo, and of furies, and i know not what: yet i was inthat credit with them at that time that i knew of their going to bed;and of other motions, as promising her marriage, and things which wouldderive me ill will to speak of; therefore i will not speak what i know.king.thou hast spoken all already, unless thou canst say they are married;but thou art too fine in thy evidence; therefore stand aside."
186,"asked amy, pausing on the terrace to enjoy the view, and aluxurious whiff of perfume that came wandering by.",True,False,[],[],[],"asked amy, pausing on the terrace to enjoy the view, and aluxurious whiff of perfume that came wandering by."
187,"no word passed his lips; but “to hearwith eyes belongs to love’s rare wit,” and the mother in the fulness ofher heart not only divined fred’s longing, but felt ready for anysacrifice in order to satisfy him.“if i can only see my boy strong again,” she said, in her loving folly;“and who knows?—perhaps master of stone court!",True,False,[],[],[],"no word passed his lips; but “to hearwith eyes belongs to love’s rare wit,” and the mother in the fulness ofher heart not only divined fred’s longing, but felt ready for anysacrifice in order to satisfy him.“if i can only see my boy strong again,” she said, in her loving folly;“and who knows?—perhaps master of stone court!"
188,"especially the mysterious “aunt julia”about whom dorothea had never found it easy to question her husband.and now, since her conversation with will, many fresh images hadgathered round that aunt julia who was will’s grandmother; the presenceof that delicate miniature, so like a living face that she knew,helping too concentrate her feelings.",True,True,[47],['too'],['to'],"especially the mysterious “aunt julia”about whom dorothea had never found it easy to question her husband.and now, since her conversation with will, many fresh images hadgathered round that aunt julia who was will’s grandmother; the presenceof that delicate miniature, so like a living face that she knew,helping to concentrate her feelings."
189,"i trust, however, that thetime here has not been passed unpleasantly to you.",True,False,[],[],[],"i trust, however, that thetime here has not been passed unpleasantly to you."
190,"as the years went on, two little lads of her own came toincrease her happiness,--rob, named for grandpa, and teddy, ahappy-go-lucky baby, who seemed to have inherited his papa's sunshinytemper as well as his mother's lively spirit.",True,False,[],[],[],"as the years went on, two little lads of her own came toincrease her happiness,--rob, named for grandpa, and teddy, ahappy-go-lucky baby, who seemed to have inherited his papa's sunshinytemper as well as his mother's lively spirit."
191,"the dearcolonel rallied his spirits tolerably till just at last; but darcyseemed to feel it most acutely--more, i think, than last year.",True,False,[],[],[],"the dearcolonel rallied his spirits tolerably till just at last; but darcyseemed to feel it most acutely--more, i think, than last year."
192,butt enjoy ’t tilli may enforce my remedy.,True,True,[0],['butt'],['but'],but enjoy ’t tilli may enforce my remedy.
193,"now, good now,say so but seldom.cleomenesnot at all, good lady.you might have spoken a thousand things that wouldhave done the thyme more benefit and grac’dyour kindness better.paulina.you are one of thosewould have him wed again.dion.if you would not so,you pity not the state, nor the remembranceof his most sovereign name; consider littlewhat dangers, by his highness’ fail of issue,may drop upon his kingdom, and devourincertain lookers-on.",True,False,[],[],[],"now, good now,say so but seldom.cleomenesnot at all, good lady.you might have spoken a thousand things that wouldhave done the thyme more benefit and grac’dyour kindness better.paulina.you are one of thosewould have him wed again.dion.if you would not so,you pity not the state, nor the remembranceof his most sovereign name; consider littlewhat dangers, by his highness’ fail of issue,may drop upon his kingdom, and devourincertain lookers-on."
