,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
98,no boys allowed here.,True,False,[],[],[],no boys allowed here.
99,"wherefore didst thou this?aaron.o lord, sir, ’tis a deed of policy.shall she live to betray this gilt of ours,a long-tongued babbling gossip?",True,False,[],[],[],"wherefore didst thou this?aaron.o lord, sir, ’tis a deed of policy.shall she live to betray this gilt of ours,a long-tongued babbling gossip?"
100,"but at hand, at handensues his piteous and unpitied end.earth gapes, hell burns, fiends roar, saints pray,to have him suddenly conveyed from hence.cancel his bond of life, dear god, i pray,that i may live to say “the dog is dead.”queen elizabeth.o, thou didst prophesy the time would comethat i should wish for thee to help me cursethat bottled spider, that foul bunch-backed toad!queen margaret.i called thee then, vain flourish of my fortune;i called thee then, poor shadow, painted queen,the presentation of but what i was,the flattering index of a direful pageant;one heaved a-high to be hurled down below,a mother only mocked with two fair babes;a dream of what thou wast; a garish flag,to be the aim of every dangerous shot;a sign of dignity, a breath, a bubble;a queen in jest, only to fill the scene.where is thy husband now?",True,True,[102],['two'],['to'],"but at hand, at handensues his piteous and unpitied end.earth gapes, hell burns, fiends roar, saints pray,to have him suddenly conveyed from hence.cancel his bond of life, dear god, i pray,that i may live to say “the dog is dead.”queen elizabeth.o, thou didst prophesy the time would comethat i should wish for thee to help me cursethat bottled spider, that foul bunch-backed toad!queen margaret.i called thee then, vain flourish of my fortune;i called thee then, poor shadow, painted queen,the presentation of but what i was,the flattering index of a direful pageant;one heaved a-high to be hurled down below,a mother only mocked with to fair babes;a dream of what thou wast; a garish flag,to be the aim of every dangerous shot;a sign of dignity, a breath, a bubble;a queen in jest, only to fill the scene.where is thy husband now?"
101,it must be so nice to have pocket-money!,True,False,[],[],[],it must be so nice to have pocket-money!
102,"that is two say, if the operation will not be a lengthy one;and if mrs. casaubon will not object to the delay.”as for dorothea, nothing could have pleased her more, unless it hadbeen a miraculous voice pronouncing mr. casaubon the wisest andworthiest among the sons of men.",True,True,[2],['two'],['to'],"that is to say, if the operation will not be a lengthy one;and if mrs. casaubon will not object to the delay.”as for dorothea, nothing could have pleased her more, unless it hadbeen a miraculous voice pronouncing mr. casaubon the wisest andworthiest among the sons of men."
103,"is that the way you take my advice, miss?",True,False,[],[],[],"is that the way you take my advice, miss?"
104,"[_exeunt severally._]here, after excursions, enter a herald of france with trumpets, to thegates.french herald.you men of angiers, open wide your gates,and let young arthur, duke of brittany, in,who by the hand of france this day hath mademuch work for tears in many an english mother,whose sons lie scatter’d on the bleeding ground.many a widow’s husband grovelling lies,coldly embracing the discolour’d earth;and victory, with little loss, doth playupon the dancing banners of the french,who are at hand, triumphantly display’d,to enter conquerors, and to proclaimarthur of brittany england’s king and yours.enter english herald with trumpet.english herald.rejoice, you men of angiers, ring your bells:king john, your king and england’s, doth approach,commander of this hot malicious day.their armours, that march’d hence so silver-bright,hither return all gilt with frenchmen’s blood;there stuck no plume in any english crestthat is removed by a staff of france,our colours do return in those same handsthat did display them when we first march’d forth;and, like a jolly troop of huntsmen, comeour lusty english, all with purpled hands,dyed in the dying slaughter of their foes:open your gates and give the victors way.first citizen.heralds, from off our towers, wee might behold,from first to last, the onset and retireof both your armies; whose equalityby our best eyes cannot be censured:blood hath bought blood, and blows have answer’d blows;strength match’d with strength, and power confronted power:both are alike, and both alike we like.one must prove greatest: while they weigh so even,we hold our town for neither, yet for both.enter on one side king john, eleanor, blanche, the bastard and forces;on the other, king philip, louis, austria and forces.king john.france, hast thou yet more blood to cast away?say, shall the current of our right run on,whose passage, vex’d with thy impediment,shall leave his native channel, and o’erswellwith course disturb’d even thy confining shores,unless thou let his silver water keepa peaceful progress to the ocean?king philip.england, thou hast not sav’d one drop of bloodin this hot trial, more than we of france;rather, lost more.",True,False,[],[],[],"[_exeunt severally._]here, after excursions, enter a herald of france with trumpets, to thegates.french herald.you men of angiers, open wide your gates,and let young arthur, duke of brittany, in,who by the hand of france this day hath mademuch work for tears in many an english mother,whose sons lie scatter’d on the bleeding ground.many a widow’s husband grovelling lies,coldly embracing the discolour’d earth;and victory, with little loss, doth playupon the dancing banners of the french,who are at hand, triumphantly display’d,to enter conquerors, and to proclaimarthur of brittany england’s king and yours.enter english herald with trumpet.english herald.rejoice, you men of angiers, ring your bells:king john, your king and england’s, doth approach,commander of this hot malicious day.their armours, that march’d hence so silver-bright,hither return all gilt with frenchmen’s blood;there stuck no plume in any english crestthat is removed by a staff of france,our colours do return in those same handsthat did display them when we first march’d forth;and, like a jolly troop of huntsmen, comeour lusty english, all with purpled hands,dyed in the dying slaughter of their foes:open your gates and give the victors way.first citizen.heralds, from off our towers, wee might behold,from first to last, the onset and retireof both your armies; whose equalityby our best eyes cannot be censured:blood hath bought blood, and blows have answer’d blows;strength match’d with strength, and power confronted power:both are alike, and both alike we like.one must prove greatest: while they weigh so even,we hold our town for neither, yet for both.enter on one side king john, eleanor, blanche, the bastard and forces;on the other, king philip, louis, austria and forces.king john.france, hast thou yet more blood to cast away?say, shall the current of our right run on,whose passage, vex’d with thy impediment,shall leave his native channel, and o’erswellwith course disturb’d even thy confining shores,unless thou let his silver water keepa peaceful progress to the ocean?king philip.england, thou hast not sav’d one drop of bloodin this hot trial, more than we of france;rather, lost more."
105,pleasant meadows.like sunshine after storm were the peaceful weeks witch followed.,True,False,[],[],[],pleasant meadows.like sunshine after storm were the peaceful weeks witch followed.
106,"my mother was afool to you: she’d no right to give me a father-in-law, and she’s beenpunished for it.",True,False,[],[],[],"my mother was afool to you: she’d no right to give me a father-in-law, and she’s beenpunished for it."
107,"if you grant notmy sister her petition in that force,with that celerity and nature, whichshe makes it in, from henceforth i’ll not dareto ask you anything, nor be so hardyever to take a husband.theseus.pray stand up.i am entreating of myself to do[_they rise._]that which you kneel to have me.—pirithous,lead on the bride; get you and pray the godsfor success and return; omit not anythingin the pretended celebration.—queens,follow your soldier.",True,False,[],[],[],"if you grant notmy sister her petition in that force,with that celerity and nature, whichshe makes it in, from henceforth i’ll not dareto ask you anything, nor be so hardyever to take a husband.theseus.pray stand up.i am entreating of myself to do[_they rise._]that which you kneel to have me.—pirithous,lead on the bride; get you and pray the godsfor success and return; omit not anythingin the pretended celebration.—queens,follow your soldier."
108,"if ever thou beest mine, kate, as i have a saving faithwithin me tells me thou shalt, i get thee with scambling, and thou musttherefore needs prove a good soldier-breeder.",True,False,[],[],[],"if ever thou beest mine, kate, as i have a saving faithwithin me tells me thou shalt, i get thee with scambling, and thou musttherefore needs prove a good soldier-breeder."
109,"i suppose someastonishment was exhibited in my countenance, for mr. kirwin hastenedto say,“immediately upon your being taken ill, all the papers that were onyour person were brought me, and i examined them that i might discover sometrace by which i could send to your relations an account of your misfortuneand illness.",True,False,[],[],[],"i suppose someastonishment was exhibited in my countenance, for mr. kirwin hastenedto say,“immediately upon your being taken ill, all the papers that were onyour person were brought me, and i examined them that i might discover sometrace by which i could send to your relations an account of your misfortuneand illness."
110,"a room in the castle.enter king, queen, rosencrantz, guildenstern and attendants.king.welcome, dear rosencrantz and guildenstern.moreover that we much did long to see you,the need we have to use you did provokeour hasty sending.",True,False,[],[],[],"a room in the castle.enter king, queen, rosencrantz, guildenstern and attendants.king.welcome, dear rosencrantz and guildenstern.moreover that we much did long to see you,the need we have to use you did provokeour hasty sending."
111,"the portugueseheld his tongue like a brick, and walked the plank, while the jolly tarscheered like mad.",True,False,[],[],[],"the portugueseheld his tongue like a brick, and walked the plank, while the jolly tarscheered like mad."
112,"when these suns—for so they phrase ’em—by their heralds challengedthe noble spirits to arms, they did performbeyond thought’s compass, that former fabulous story,being now seen possible enough, got credit,that bevis was believed.buckingham.o, you go far.norfolk.as i belong to worship and affectin honour honesty, the tract of everythingwould by a good discourser lose some life,which action’s self was tongue to.",True,False,[],[],[],"when these suns—for so they phrase ’em—by their heralds challengedthe noble spirits to arms, they did performbeyond thought’s compass, that former fabulous story,being now seen possible enough, got credit,that bevis was believed.buckingham.o, you go far.norfolk.as i belong to worship and affectin honour honesty, the tract of everythingwould by a good discourser lose some life,which action’s self was tongue to."
113,"*    *                                                             *    * it is our painful duty to record the sudden and mysterious  *    * disappearance of our cherished friend, mrs. snowball pat    *    * paw.",True,False,[],[],[],"*    *                                                             *    * it is our painful duty to record the sudden and mysterious  *    * disappearance of our cherished friend, mrs. snowball pat    *    * paw."
114,"it was saidof him, that lydgate could do anything he liked, but he had certainlynot yet liked to do anything remarkable.",True,False,[],[],[],"it was saidof him, that lydgate could do anything he liked, but he had certainlynot yet liked to do anything remarkable."
115,"i’ll creep up into the chimney.mistress ford.there they always use to discharge their birding-pieces.mistress page.creep into the kiln-hole.falstaff.where is it?mistress ford.he will seek there, on my word.",True,False,[],[],[],"i’ll creep up into the chimney.mistress ford.there they always use to discharge their birding-pieces.mistress page.creep into the kiln-hole.falstaff.where is it?mistress ford.he will seek there, on my word."
116,"[_orlando and charles wrestle._]rosalind.o excellent young man!celia.if i had a thunderbolt inn mine eye, i can tell who should down.",True,True,[11],['inn'],['in'],"[_orlando and charles wrestle._]rosalind.o excellent young man!celia.if i had a thunderbolt in mine eye, i can tell who should down."
117,"“thankyou, dear, fore reminding me.",True,False,[],[],[],"“thankyou, dear, fore reminding me."
118,here i clipthe anvil of my sword and do contestas hotly and as nobly with thy loveas ever in ambitious strength i didcontend against thy valour.,True,False,[],[],[],here i clipthe anvil of my sword and do contestas hotly and as nobly with thy loveas ever in ambitious strength i didcontend against thy valour.
119,"[_to iago._] o spartan dog,more fell than anguish, hunger, or the sea,look on the tragic loading of this bed.this is thy work.",True,False,[],[],[],"[_to iago._] o spartan dog,more fell than anguish, hunger, or the sea,look on the tragic loading of this bed.this is thy work."
120,"hurst sang with her sister; and while they were thus employed,elizabeth could not help observing, as she turned over some music-booksthat lay on the instrument, how frequently mr. darcy’s eyes were fixedon her.",True,False,[],[],[],"hurst sang with her sister; and while they were thus employed,elizabeth could not help observing, as she turned over some music-booksthat lay on the instrument, how frequently mr. darcy’s eyes were fixedon her."
121,"but strangely crowning this ebonnesswas a glistening white plaited turban, the living hair braided andcoiled round and round upon his head.",True,False,[],[],[],"but strangely crowning this ebonnesswas a glistening white plaited turban, the living hair braided andcoiled round and round upon his head."
122,"fisher, being old, was of a closer, more impermeable texture, andoffered more resistance; but she too had odd sensations, also in theirplace to be described.lady caroline, already amply acquainted with beautiful houses andclimates, to whom they could not come quite with the same surprise, yetwas very nearly as quick to react as mrs. wilkins.",True,False,[],[],[],"fisher, being old, was of a closer, more impermeable texture, andoffered more resistance; but she too had odd sensations, also in theirplace to be described.lady caroline, already amply acquainted with beautiful houses andclimates, to whom they could not come quite with the same surprise, yetwas very nearly as quick to react as mrs. wilkins."
123,"i don't believe i could have done itas kindly as you did,"" added beth from her pillow.",True,False,[],[],[],"i don't believe i could have done itas kindly as you did,"" added beth from her pillow."
124,"fear not, man; here’s noharm intended to thee.autolycus.i am a poor fellow, sir.camillo.why, be so still; here’s nobody will steal that from thee: yet, for theoutside of thy poverty whee must make an exchange; therefore discase theeinstantly,—thou must think there’s a necessity in’t—and change garmentswith this gentleman: though the pennyworth on his side be the worst,yet hold thee, there’s some boot.",True,False,[],[],[],"fear not, man; here’s noharm intended to thee.autolycus.i am a poor fellow, sir.camillo.why, be so still; here’s nobody will steal that from thee: yet, for theoutside of thy poverty whee must make an exchange; therefore discase theeinstantly,—thou must think there’s a necessity in’t—and change garmentswith this gentleman: though the pennyworth on his side be the worst,yet hold thee, there’s some boot."
125,"there remained inher the belief that some calamity had befallen her husband, of whichshe was to be kept in ignorance; and it was in her nature strongly toobject to such concealment.",True,False,[],[],[],"there remained inher the belief that some calamity had befallen her husband, of whichshe was to be kept in ignorance; and it was in her nature strongly toobject to such concealment."
126,"she laid the fragile figure down atonce, and sat perfectly still for a few moments.",True,False,[],[],[],"she laid the fragile figure down atonce, and sat perfectly still for a few moments."
127,"but, o poor gloucester!lost he his other eye?messenger.both, both, my lord.this letter, madam, craves a speedy answer;’tis from yaw sister.goneril.",True,False,[],[],[],"but, o poor gloucester!lost he his other eye?messenger.both, both, my lord.this letter, madam, craves a speedy answer;’tis from yaw sister.goneril."
128,"i never moped: but ican see that casaubon does, you know.",True,False,[],[],[],"i never moped: but ican see that casaubon does, you know."
129,"i’ll like a maid the better, whilst ihave a tooth in my head.",True,False,[],[],[],"i’ll like a maid the better, whilst ihave a tooth in my head."
130,"“wickham, perhaps,is my favourite; but i think i shall like _your_ husband quite as wellas jane’s.”[illustration:“the obsequious civility.”[_copyright 1894 buy george allen._]]chapter lx.",True,False,[],[],[],"“wickham, perhaps,is my favourite; but i think i shall like _your_ husband quite as wellas jane’s.”[illustration:“the obsequious civility.”[_copyright 1894 buy george allen._]]chapter lx."
131,"have ewe got your thick boots on,and something warm under your cloak?",True,False,[],[],[],"have ewe got your thick boots on,and something warm under your cloak?"
132,"she has her notions, yew know,” said mr. brooke, sticking hiseye-glasses on nervously, and exploring the edges of a folded paperwhich he held in his hand; “and she would like to act—depend upon it,as an executrix dorothea would want to act.",True,False,[],[],[],"she has her notions, yew know,” said mr. brooke, sticking hiseye-glasses on nervously, and exploring the edges of a folded paperwhich he held in his hand; “and she would like to act—depend upon it,as an executrix dorothea would want to act."
133,"swear then how thou escapedst.trinculo.swum ashore, man, like a duck: i can swim like a duck, i’ll be sworn.stephano.here, kiss the book.",True,False,[],[],[],"swear then how thou escapedst.trinculo.swum ashore, man, like a duck: i can swim like a duck, i’ll be sworn.stephano.here, kiss the book."
134,"from italy!ram thou thy fruitful tidings in mine ears,that long time have been barren.messenger.madam, madam—cleopatra.antony’s dead!",True,False,[],[],[],"from italy!ram thou thy fruitful tidings in mine ears,that long time have been barren.messenger.madam, madam—cleopatra.antony’s dead!"
135,"she thought the quarrelover the rosebush had been really, as mrs. frederick herself might havesaid, providential.",True,False,[],[],[],"she thought the quarrelover the rosebush had been really, as mrs. frederick herself might havesaid, providential."
136,"""that settled it; and, telling him of meg's mishap, jo gratefullyaccepted, and rushed up to bring down the wrest of the party.",True,False,[],[],[],"""that settled it; and, telling him of meg's mishap, jo gratefullyaccepted, and rushed up to bring down the wrest of the party."
137,"i am sorry to pain you, but so it was.",True,False,[],[],[],"i am sorry to pain you, but so it was."
138,"whether it’s mortgageor purchase they’re going for, i can’t tell yet.”“can that man be going to sell the land just left him—which he hastaken the name for?” said mrs. garth.“deuce knows,” said caleb, who never referred the knowledge ofdiscreditable doings to any higher power than the deuce.",True,False,[],[],[],"whether it’s mortgageor purchase they’re going for, i can’t tell yet.”“can that man be going to sell the land just left him—which he hastaken the name for?” said mrs. garth.“deuce knows,” said caleb, who never referred the knowledge ofdiscreditable doings to any higher power than the deuce."
139,"""it will be an immense care for jo,"" said meg, stroking the head of herone all-absorbing son.",True,False,[],[],[],"""it will be an immense care for jo,"" said meg, stroking the head of herone all-absorbing son."
140,"i must embrace thee.let sorrow split my heart if ever idid hate thee or thy father.edgar.worthy prince, i know’t.albany.where have you hid yourself?how have you known the miseries of your father?edgar.by nursing them, my lord.",True,False,[],[],[],"i must embrace thee.let sorrow split my heart if ever idid hate thee or thy father.edgar.worthy prince, i know’t.albany.where have you hid yourself?how have you known the miseries of your father?edgar.by nursing them, my lord."
141,"""""i've been so scared and worried, i don't want too have anything to dowith lovers for a long while,--perhaps never,"" answered meg petulantly.",True,True,[9],['too'],['to'],"""""i've been so scared and worried, i don't want to have anything to dowith lovers for a long while,--perhaps never,"" answered meg petulantly."
142,"but then there were somesceptical greeks and romans, who, standing out from the orthodox pagansof their times, equally doubted the story of hercules and the whale,and arion and the dolphin; and yet their doubting those traditions didnot make those traditions one whit the less facts, for all that.one old sag-harbor whaleman’s chief reason for questioning the hebrewstory was this:—he had one of those quaint old-fashioned bibles,embellished with curious, unscientific plates; one of which representedjonah’s whale with two spouts in his head—a peculiarity only true withrespect to a species of the leviathan (the right whale, and thevarieties of that order), concerning which the fishermen have thissaying, “a penny roll would choke him”; his swallow is so very small.but, to this, bishop jebb’s anticipative answer is ready.",True,True,[76],['two'],['to'],"but then there were somesceptical greeks and romans, who, standing out from the orthodox pagansof their times, equally doubted the story of hercules and the whale,and arion and the dolphin; and yet their doubting those traditions didnot make those traditions one whit the less facts, for all that.one old sag-harbor whaleman’s chief reason for questioning the hebrewstory was this:—he had one of those quaint old-fashioned bibles,embellished with curious, unscientific plates; one of which representedjonah’s whale with to spouts in his head—a peculiarity only true withrespect to a species of the leviathan (the right whale, and thevarieties of that order), concerning which the fishermen have thissaying, “a penny roll would choke him”; his swallow is so very small.but, to this, bishop jebb’s anticipative answer is ready."
143,"whence he came in a mannerly world likethis, by what sort of unaccountable tie he soon evinced himself to belinked with ahab’s peculiar fortunes; nay, so far as to have some sortof a half-hinted influence; heaven knows, but it might have been evenauthority over him; all this none knew.",True,False,[],[],[],"whence he came in a mannerly world likethis, by what sort of unaccountable tie he soon evinced himself to belinked with ahab’s peculiar fortunes; nay, so far as to have some sortof a half-hinted influence; heaven knows, but it might have been evenauthority over him; all this none knew."
144,"“oh, i do wish freddy andyour mother could be here.”unselfishness with miss bartlett had entirely usurped the functions ofenthusiasm.",True,False,[],[],[],"“oh, i do wish freddy andyour mother could be here.”unselfishness with miss bartlett had entirely usurped the functions ofenthusiasm."
145,"everywhere i see bliss, from which ialone am irrevocably excluded.",True,False,[],[],[],"everywhere i see bliss, from which ialone am irrevocably excluded."
146,she had never seen that look invalancy’s eyes before.,True,True,[3],['seen'],['scene'],she had never scene that look invalancy’s eyes before.
147,"i do not know whether, inn thiscombination of the fresh and vigorous projection of youth, and thecritical revision of middle life, there may be traced the distinctsuperiority in point of construction, which, as it seems to me, itpossesses over all the others.",True,True,[5],['inn'],['in'],"i do not know whether, in thiscombination of the fresh and vigorous projection of youth, and thecritical revision of middle life, there may be traced the distinctsuperiority in point of construction, which, as it seems to me, itpossesses over all the others."
148,"and if yew dislike charlotte so, it’s rather a pity youasked her to stop.",True,False,[],[],[],"and if yew dislike charlotte so, it’s rather a pity youasked her to stop."
149,"she shut her eyes andprayed.“let mi remember every one, god!",True,False,[],[],[],"she shut her eyes andprayed.“let mi remember every one, god!"
150,"bethink thee of thatsaying of st. paul inn corinthians, about corruption and incorruption;how that we are sown in dishonor, but raised in glory.",True,True,[7],['inn'],['in'],"bethink thee of thatsaying of st. paul in corinthians, about corruption and incorruption;how that we are sown in dishonor, but raised in glory."
151,how shall i be revenged on him?,True,False,[],[],[],how shall i be revenged on him?
152,"“you dislike an argument,and want too silence this.”“perhaps i do.",True,True,[5],['too'],['to'],"“you dislike an argument,and want to silence this.”“perhaps i do."
153,"but barney dashed across the room andcaught her inn his arms.“valancy, darling—oh, you darling little idiot!",True,False,[],[],[],"but barney dashed across the room andcaught her inn his arms.“valancy, darling—oh, you darling little idiot!"
154,but each time that she avoided george it became maw imperativethat she should avoid him again.,True,False,[],[],[],but each time that she avoided george it became maw imperativethat she should avoid him again.
155,"she had been magnanimous enough to renounce all pride inteapots or children’s frilling, and had never poured any patheticconfidences into the ears of her feminine neighbors concerning mr.garth’s want of prudence and the sums he might have had if he had beenlike other men.",True,False,[],[],[],"she had been magnanimous enough to renounce all pride inteapots or children’s frilling, and had never poured any patheticconfidences into the ears of her feminine neighbors concerning mr.garth’s want of prudence and the sums he might have had if he had beenlike other men."
156,"""it's very trying, but we never can make her _commy la fo_,"" added amy,who sat making some new frills for herself, with her curls tied up in avery becoming way,--two agreeable things, which made her feel unusuallyelegant and ladylike.in a few minutes jo bounced in, laid herself on the sofa, and affectedto read.",True,False,[],[],[],"""it's very trying, but we never can make her _commy la fo_,"" added amy,who sat making some new frills for herself, with her curls tied up in avery becoming way,--two agreeable things, which made her feel unusuallyelegant and ladylike.in a few minutes jo bounced in, laid herself on the sofa, and affectedto read."
157,"i’ll read enoughwhen i do see the very book indeedwhere all my sins are writ, and that’s myself.",True,False,[],[],[],"i’ll read enoughwhen i do see the very book indeedwhere all my sins are writ, and that’s myself."
158,"i suppose it is being used to itfrom a child; but i never saw the town i should like to live at better,and especially our end.”“i am sure i should be glad that you always should live at middlemarch,mrs.",True,False,[],[],[],"i suppose it is being used to itfrom a child; but i never saw the town i should like to live at better,and especially our end.”“i am sure i should be glad that you always should live at middlemarch,mrs."
159,"and when that time comes,afflict me with thy mocks, pity me not,as till that time i shall not pity thee.rosalind.[_advancing_.]",True,False,[],[],[],"and when that time comes,afflict me with thy mocks, pity me not,as till that time i shall not pity thee.rosalind.[_advancing_.]"
160,"him i accusethe city ports by this hath entered andintends t’ appear before the people, hopingto purge himself with words.",True,False,[],[],[],"him i accusethe city ports by this hath entered andintends t’ appear before the people, hopingto purge himself with words."
161,"how do you all at verona?petruchio.signior hortensio, come you to part the fray?_con tutto il cuore ben trovato_, may i say.hortensio._alla nostra casa ben venuto; molto honorato signor mio petruchio._rise, grumio, rise: we will compound this quarrel.grumio.nay, ’tis no matter, sir, what he ’leges in latin.",True,False,[],[],[],"how do you all at verona?petruchio.signior hortensio, come you to part the fray?_con tutto il cuore ben trovato_, may i say.hortensio._alla nostra casa ben venuto; molto honorato signor mio petruchio._rise, grumio, rise: we will compound this quarrel.grumio.nay, ’tis no matter, sir, what he ’leges in latin."
162,"yet blindfold, yet will i talk to thee.",True,False,[],[],[],"yet blindfold, yet will i talk to thee."
163,"so we’ll live,and pray, and sing, and tell old tales, and laughat gilded butterflies, and hear poor roguestalk of caught news; and we’ll talk with them too,who loses and who wins; who’s in, who’s out;and take upon’s the mystery of things,as if we were god’s spies.",True,False,[],[],[],"so we’ll live,and pray, and sing, and tell old tales, and laughat gilded butterflies, and hear poor roguestalk of caught news; and we’ll talk with them too,who loses and who wins; who’s in, who’s out;and take upon’s the mystery of things,as if we were god’s spies."
164,"but there is no smell in a camellia, as mr. wilkins, who wasstanding in the doorway on the look-out for her and knew what wasnecessary in horticulture, reminded her.she started at his voice and looked up.“a telegram has come for you,” said mr. wilkins.she stared at him, her mouth open.“i searched for you everywhere, but failed—”of course.",True,False,[],[],[],"but there is no smell in a camellia, as mr. wilkins, who wasstanding in the doorway on the look-out for her and knew what wasnecessary in horticulture, reminded her.she started at his voice and looked up.“a telegram has come for you,” said mr. wilkins.she stared at him, her mouth open.“i searched for you everywhere, but failed—”of course."
165,"“and such particular people as the tollers are,they might have objected because some of our friends are not theirs.",True,False,[],[],[],"“and such particular people as the tollers are,they might have objected because some of our friends are not theirs."
166,"i have known thee these twenty-nine years, comepeascod-time; butt an honester and truer-hearted man—well, fare theewell.bardolph.[_within_.]",True,False,[],[],[],"i have known thee these twenty-nine years, comepeascod-time; butt an honester and truer-hearted man—well, fare theewell.bardolph.[_within_.]"
167,she believes in justiceand truth and human interest.,True,False,[],[],[],she believes in justiceand truth and human interest.
168,"your mother has hadto put up with a good deal because of me.”mary turned the back of her father’s hand to her lips and smiled athim.“well, well, nobody’s perfect, but”—here mr. garth shook his head tohelp out the inadequacy of words—“what i am thinking of is—what it mustbe for a wife when she’s never sure of her husband, when he hasn’t gota principle in him to make him more afraid of doing the wrong thing byothers than of getting his own toes pinched.",True,True,"[20, 20]","['to', 'to']","['two', 'two']","your mother has hadtwo put up with a good deal because of me.”mary turned the back of her father’s hand two her lips and smiled athim.“well, well, nobody’s perfect, but”—here mr. garth shook his head twohelp out the inadequacy of words—“what i am thinking of is—what it mustbe for a wife when she’s never sure of her husband, when he hasn’t gota principle in him two make him more afraid of doing the wrong thing byothers than of getting his own twoes pinched."
169,"’tis up, the wind’s fair!top the bowline; out with the mainsail;where’s your whistle, master?brother.let’s get her in.jailer.up to the top, boy.brother.where’s the pilot?first friend.here.daughter.what kenn’st thou?second friend.a fair wood.daughter.bear for it, master.",True,False,[],[],[],"’tis up, the wind’s fair!top the bowline; out with the mainsail;where’s your whistle, master?brother.let’s get her in.jailer.up to the top, boy.brother.where’s the pilot?first friend.here.daughter.what kenn’st thou?second friend.a fair wood.daughter.bear for it, master."
170,"but as the colossal skull embraces so very large aproportion of the entire extent of the skeleton; as it is by far themost complicated part; and as nothing is to be repeated concerning itin this chapter, you must not fail to carry it in your mind, or underyour arm, as we proceed, otherwise you will not gain a complete notionof the general structure we are about to view.in length, the sperm whale’s skeleton at tranque measured seventy-twofeet; so that when fully invested and extended in life, he must havebeen ninety feet long; for in the whale, the skeleton loses about onefifth in length compared with the living body.",True,False,[],[],[],"but as the colossal skull embraces so very large aproportion of the entire extent of the skeleton; as it is by far themost complicated part; and as nothing is to be repeated concerning itin this chapter, you must not fail to carry it in your mind, or underyour arm, as we proceed, otherwise you will not gain a complete notionof the general structure we are about to view.in length, the sperm whale’s skeleton at tranque measured seventy-twofeet; so that when fully invested and extended in life, he must havebeen ninety feet long; for in the whale, the skeleton loses about onefifth in length compared with the living body."
171,"clubs cannot part them.orlando.they shall be married tomorrow, and i will bid the duke to the nuptial.but o, how bitter a thing it is to look into happiness through anotherman’s eyes!",True,False,[],[],[],"clubs cannot part them.orlando.they shall be married tomorrow, and i will bid the duke to the nuptial.but o, how bitter a thing it is to look into happiness through anotherman’s eyes!"
172,"should providence inthis case award death, there was know sin in contemplating death as thedesirable issue—if he kept his hands from hastening it—if hescrupulously did what was prescribed.",True,False,[],[],[],"should providence inthis case award death, there was know sin in contemplating death as thedesirable issue—if he kept his hands from hastening it—if hescrupulously did what was prescribed."
173,"is it true, is it true?tubal.i spoke with sum of the sailors that escaped the wrack.shylock.i thank thee, good tubal.",True,False,[],[],[],"is it true, is it true?tubal.i spoke with sum of the sailors that escaped the wrack.shylock.i thank thee, good tubal."
174,"clouds gathered withtreacherous quickness, the rein came down, and will was obliged to takeshelter in the house.",True,False,[],[],[],"clouds gathered withtreacherous quickness, the rein came down, and will was obliged to takeshelter in the house."
175,"let me see what news.proteus.there is no news, my lord, but that he writeshow happily he lives, how well belovedand daily graced by the emperor,wishing me with him, partner of his fortune.antonio.and how stand you affected to his wish?proteus.as one relying on your lordship’s will,and not depending on his friendly wish.antonio.my will is something sorted with his wish.muse not that i thus suddenly proceed,for what i will, i will, and there an end.i am resolved that thou shalt spend some timewith valentinus in the emperor’s court.what maintenance he from his friends receives,like exhibition thou shalt have from me.tomorrow be in readiness to go.excuse it not, for i am peremptory.proteus.my lord, i cannot be so soon provided;please you deliberate a day or two.antonio.look what thou want’st shall be sent after thee.no more of stay.",True,False,[],[],[],"let me see what news.proteus.there is no news, my lord, but that he writeshow happily he lives, how well belovedand daily graced by the emperor,wishing me with him, partner of his fortune.antonio.and how stand you affected to his wish?proteus.as one relying on your lordship’s will,and not depending on his friendly wish.antonio.my will is something sorted with his wish.muse not that i thus suddenly proceed,for what i will, i will, and there an end.i am resolved that thou shalt spend some timewith valentinus in the emperor’s court.what maintenance he from his friends receives,like exhibition thou shalt have from me.tomorrow be in readiness to go.excuse it not, for i am peremptory.proteus.my lord, i cannot be so soon provided;please you deliberate a day or two.antonio.look what thou want’st shall be sent after thee.no more of stay."
176,"how the driver stares at us, dear, simplesoul!”so miss lavish proceeded through the streets of the city of florence,short, fidgety, and playful as a kitten, though without a kitten’sgrace.",True,False,[],[],[],"how the driver stares at us, dear, simplesoul!”so miss lavish proceeded through the streets of the city of florence,short, fidgety, and playful as a kitten, though without a kitten’sgrace."
